,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
12,20,17, 12/20 17,0,0,0.147841,0,0,0,0,1.6974,1.57874,0.213895,0,0.147841,3.63787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32228,1274.4,1051.14,3.70488,89.9626,100,0.000196025,0.0060051,0.006288,0,-0.794209,0,2.27677,
12,20,18, 12/20 18,0,0,0.147841,0,0,0.517718,0,1.91359,5.7644,0.303592,0,0.665559,8.64715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32402,1274.4,1051.14,3.72643,89.9626,100,0.000197165,0.0060051,0.006288,0,0,0,2.27814,
12,20,19, 12/20 19,0,0,0.147841,0,0,3.05227,0,2.05549,1.35813,0.579586,0,3.20011,7.19331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32683,1274.4,1051.14,3.72174,89.9626,100,0.000196917,0.0060051,0.006288,0,0,0,2.28035,
12,20,20, 12/20 20,0,0,0.147841,0,0,1.44994,0,2.13568,1.96341,0.807282,0,1.59778,6.50416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22621,1274.4,1051.14,3.70602,89.9626,100,0.000196085,0.0060051,0.006288,0.000373302,0,0,2.98671,
12,20,21, 12/20 21,0,0,0.147841,0,0,2.23926,0,2.21277,3.77372,0.779682,0,2.3871,9.15327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53353,1274.4,1051.14,3.70243,89.9626,100,0.000195896,0.0060051,0.006288,0.000492876,0,0,3.22807,
12,20,22, 12/20 22,0,0,0.147841,0,0,1.82489,0,2.19104,5.30318,0.662385,0,1.97273,10.1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.941,1274.4,1051.14,3.81145,89.9626,100,0.000201664,0.0060051,0.006288,0.00174611,0,0,5.90424,
12,20,23, 12/20 23,0,0,0.147841,0,0,0.77539,0,1.95897,0.507326,0.434689,0,0.923231,3.82421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3581,1274.4,1051.14,3.80761,89.9626,100,0.00020146,0.0060051,0.006288,0.00263911,0,0,7.80258,
12,20,24, 12/20 24,0,0,0.147841,0,0,0.679367,0,1.67238,0.477544,0.269094,0,0.827209,3.24622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3054,1274.4,1051.14,3.80269,89.9626,100,0.0002012,0.0060051,0.006288,0.00494431,0,0,12.4736,
12,21,1, 12/21 01,0,0,0.147841,0,0,0.0365034,0,1.37145,0.438484,0.158696,0,0.184345,2.15297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3111,1274.4,1051.14,3.46115,89.9626,100,0.00018313,0.0060051,0.006288,0.00670015,0,0,15.6196,
12,21,2, 12/21 02,0,0,0.147841,0,0,0,0,1.25254,0.421054,0.131097,0,0.147841,1.95253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2883,1274.4,1051.14,3.45865,89.9626,100,0.000182997,0.0060051,0.006288,0.00439988,0,0,10.8893,
12,21,3, 12/21 03,0,0,0.147841,0,0,0.0875792,0,1.2053,0.408841,0.103498,0,0.235421,1.95306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7687,1274.4,1051.14,3.44453,89.9626,100,0.00018225,0.0060051,0.006288,0.00258862,0,0,7.33968,
12,21,4, 12/21 04,0,0,0.147841,0,0,0.229295,0,1.19839,0.40275,0.117297,0,0.377137,2.09557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9398,1274.4,1051.14,3.41733,89.9626,100,0.000180811,0.0060051,0.006288,0.00142693,0,0,5.1179,
12,21,5, 12/21 05,0,0,0.147841,0,0,0,0,1.14212,0.394438,0.144897,0,0.147841,1.8293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0587,1274.4,1051.14,3.41516,89.9626,100,0.000180696,0.0060051,0.006288,0.00106769,0,0,4.42596,
12,21,6, 12/21 06,0,0,0.147841,0,0,0.208286,0,1.23715,0.474833,0.213895,0,0.356127,2.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0687,1274.4,1051.14,3.44146,89.9626,100,0.000182088,0.0060051,0.006288,0.00144063,0,0,5.21918,
12,21,7, 12/21 07,0,0,0.147841,0,0,0.453611,0,1.40915,0.547677,0.289793,0,0.601452,2.84808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2481,1274.4,1051.14,3.44968,89.9626,100,0.000182523,0.0060051,0.006288,0.00388947,0,0,10.0724,
12,21,8, 12/21 08,0,0,0.147841,0,0,0.340431,0,1.51435,0.621386,0.282894,0,0.488272,2.9069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9823,1274.4,1051.14,3.4333,89.9626,100,0.000181656,0.0060051,0.006288,0.00223851,-1.61552,0,6.72206,
12,21,9, 12/21 09,0,0,0.147841,0,0,0.900515,0,1.40325,0.614026,0.234595,0,1.04836,3.30023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0186,1274.4,1051.14,2.20339,89.9626,100,0.000116581,0.0060051,0.006288,0.000601916,-4.84194,0,2.82365,
12,21,10, 12/21 10,0,0,0.147841,0,0,1.17372,0,1.31768,3.19475,0.200095,0,1.32156,6.03408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87501,1274.4,1051.14,1.87068,89.9626,100,9.89778e-05,0.0060051,0.006288,0.000134401,-7.34466,0,1.92549,
12,21,11, 12/21 11,0,0,0.147841,0,0,1.81925,0,1.33408,9.57698,0.186296,0,1.96709,13.0644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55045,1274.4,1051.14,1.84422,89.9626,100,9.75776e-05,0.0060051,0.006288,0,-9.01148,0,1.67059,
12,21,12, 12/21 12,0,0,0.147841,0,0,1.92037,0,1.33408,2.16901,0.172496,0,2.06821,5.7438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55228,1274.4,1051.14,1.80536,89.9626,100,9.55218e-05,0.0060051,0.006288,0,-9.69065,0,1.67202,
12,21,13, 12/21 13,0,0,0.147841,0,0,0.271018,0,1.33566,2.52802,0.144897,0,0.41886,4.42744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54663,1274.4,1051.14,1.79118,89.9626,100,9.47715e-05,0.0060051,0.006288,0,-9.51728,0,1.66759,
12,21,14, 12/21 14,0,0,0.147841,0,0,0.437235,0,1.3654,0.625721,0.144897,0,0.585076,2.7211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91705,1274.4,1051.14,1.79302,89.9626,100,9.48687e-05,0.0060051,0.006288,0.000120523,-8.59404,0,1.95851,
12,21,15, 12/21 15,0,0,0.147841,0,0,0.874971,0,1.41487,0.810227,0.144897,0,1.02281,3.3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34064,1274.4,1051.14,1.78064,89.9626,100,9.42135e-05,0.0060051,0.006288,0.000259622,-6.77715,0,2.29119,
12,21,16, 12/21 16,0,0,0.147841,0,0,0.921673,0,1.45732,3.05235,0.179396,0,1.06951,5.75858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50687,1274.4,1051.14,2.00594,89.9626,100,0.000106134,0.0060051,0.006288,0.000267507,-3.93607,0,2.42175,
12,21,17, 12/21 17,0,0,0.147841,0,0,0.690721,0,1.64536,8.49738,0.213895,0,0.838562,11.1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14317,1274.4,1051.14,3.45127,89.9626,100,0.000182606,0.0060051,0.006288,0.000298297,-0.827368,0,2.92149,
12,21,18, 12/21 18,0,0,0.147841,0,0,0.324829,0,1.89287,2.23211,0.303592,0,0.47267,4.90124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89197,1274.4,1051.14,3.4617,89.9626,100,0.000183159,0.0060051,0.006288,0.000542451,0,0,3.50958,
12,21,19, 12/21 19,0,0,0.147841,0,0,0.0841883,0,2.05918,2.62888,0.579586,0,0.23203,5.49968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43358,1274.4,1051.14,3.4697,89.9626,100,0.000183582,0.0060051,0.006288,0.000718563,0,0,3.93496,
12,21,20, 12/21 20,0,0,0.147841,0,0,0.848302,0,2.1639,1.14611,0.807282,0,0.996144,5.11343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0201,1274.4,1051.14,3.46621,89.9626,100,0.000183397,0.0060051,0.006288,0.000910212,0,0,4.39558,
12,21,21, 12/21 21,0,0,0.147841,0,0,1.76714,0,2.2548,1.0184,0.779682,0,1.91498,5.96786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1589,1274.4,1051.14,3.46492,89.9626,100,0.000183329,0.0060051,0.006288,0.00136143,0,0,5.28999,
12,21,22, 12/21 22,0,0,0.147841,0,0,1.46864,0,2.23686,2.77932,0.662385,0,1.61648,7.29505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2971,1274.4,1051.14,3.46803,89.9626,100,0.000183493,0.0060051,0.006288,0.00250219,0,0,7.75473,
12,21,23, 12/21 23,0,0,0.147841,0,0,2.33231,0,1.98349,1.2376,0.434689,0,2.48015,6.13593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7418,1274.4,1051.14,3.4629,89.9626,100,0.000183222,0.0060051,0.006288,0.0034473,0,0,9.67474,
12,21,24, 12/21 24,0,0,0.147841,0,0,0.358277,0,1.70207,0.466365,0.269094,0,0.506119,2.94365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1116,1274.4,1051.14,3.46115,89.9626,100,0.00018313,0.0060051,0.006288,0.00627081,0,0,15.4628,
12,22,1, 12/22 01,0,0,0.147841,0,0,0.173546,0,1.37145,0.427353,0.158696,0,0.321387,2.27889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4817,1274.4,1051.14,3.38219,89.9626,100,0.000178952,0.0060051,0.006288,0.00697477,0,0,16.5389,
12,22,2, 12/22 02,0,0,0.147841,0,0,0.49592,0,1.25254,0.411185,0.131097,0,0.643761,2.43859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.857,1274.4,1051.14,3.38219,89.9626,100,0.000178952,0.0060051,0.006288,0.00572272,0,0,13.6922,
12,22,3, 12/22 03,0,0,0.147841,0,0.0621966,0.198886,0,1.2053,0.398167,0.103498,0,0.408924,2.11589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4885,1274.4,1051.14,3.38048,89.9626,100,0.000178861,0.0060051,0.006288,0.00248886,0,0,7.11966,
12,22,4, 12/22 04,0,0,0.147841,0,0.0621966,0,0,1.19839,0.391622,0.117297,0,0.210038,1.91735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0723,1274.4,1051.14,3.37888,89.9626,100,0.000178776,0.0060051,0.006288,0.00149602,0,0,5.22199,
12,22,5, 12/22 05,0,0,0.147841,0,0.0621966,0,0,1.14212,0.381305,0.144897,0,0.210038,1.87836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6573,1274.4,1051.14,3.37888,89.9626,100,0.000178776,0.0060051,0.006288,0.00130389,0,0,4.89604,
12,22,6, 12/22 06,0,0,0.147841,0,0.0621966,0,0,1.23715,0.458375,0.213895,0,0.210038,2.11946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6445,1274.4,1051.14,3.38052,89.9626,100,0.000178863,0.0060051,0.006288,0.00167418,0,0,5.67141,
12,22,7, 12/22 07,0,0,0.147841,0,0.0621966,0.474695,0,1.40915,0.533625,0.289793,0,0.684733,2.91731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.691,1274.4,1051.14,3.38231,89.9626,100,0.000178958,0.0060051,0.006288,0.00270313,0,0,8.06409,
12,22,8, 12/22 08,0,0,0.147841,0,0,1.35604,0,1.51435,0.868679,0.282894,0,1.50388,4.16981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48626,1274.4,1051.14,3.34657,89.9626,100,0.000177067,0.0060051,0.006288,0.000439717,-0.574957,0,3.19095,
12,22,9, 12/22 09,0,0,0.147841,0,0,1.08312,0,1.40325,2.78496,0.234595,0,1.23096,5.65377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41009,1274.4,1051.14,1.25482,89.9626,100,6.63924e-05,0.0060051,0.006288,3.82e-05,-2.17378,0,1.56035,
12,22,10, 12/22 10,0,0,0.147841,0,0,0.655737,0,1.31768,1.42852,0.200095,0,0.803578,3.74987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2785,1274.4,1051.14,1.02304,89.9626,100,5.41291e-05,0.0060051,0.006288,0,-4.11105,0,1.45701,
12,22,11, 12/22 11,0,0,0.147841,0,0,1.61444,0,1.33408,4.90627,0.186296,0,1.76228,8.18892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27788,1274.4,1051.14,1.01719,89.9626,100,5.38197e-05,0.0060051,0.006288,0,-5.63835,0,1.45652,
12,22,12, 12/22 12,0,0,0.147841,0,0,1.40679,0,1.33408,5.06089,0.172496,0,1.55463,8.1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27685,1274.4,1051.14,0.997731,89.9626,100,5.27899e-05,0.0060051,0.006288,0,-6.36455,0,1.45571,
12,22,13, 12/22 13,0,0,0.147841,0,0,0.931131,0,1.33566,1.37989,0.144897,0,1.07897,3.93942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28148,1274.4,1051.14,0.99225,89.9626,100,5.24999e-05,0.0060051,0.006288,0,-6.79631,0,1.45934,
12,22,14, 12/22 14,0,0,0.147841,0,0,1.08785,0,1.3654,0.607071,0.144897,0,1.23569,3.35307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.276,1274.4,1051.14,0.954344,89.9626,100,5.04944e-05,0.0060051,0.006288,0,-5.86202,0,1.45504,
12,22,15, 12/22 15,0,0,0.147841,0,0,0.350569,0,1.41487,0.66191,0.144897,0,0.49841,2.72008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27275,1274.4,1051.14,0.969412,89.9626,100,5.12916e-05,0.0060051,0.006288,0,-4.80787,0,1.45248,
12,22,16, 12/22 16,0,0,0.147841,0,0,0.292708,0,1.45732,1.26751,0.179396,0,0.440549,3.34477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33357,1274.4,1051.14,1.14533,89.9626,100,6.05994e-05,0.0060051,0.006288,0,-3.27272,0,1.50025,
12,22,17, 12/22 17,0,0,0.147841,0,0,0.514986,0,1.64536,3.45844,0.213895,0,0.662827,5.98052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17457,1274.4,1051.14,3.36269,89.9626,100,0.00017792,0.0060051,0.006288,0,-0.877834,0,2.16076,
12,22,18, 12/22 18,0,0,0.147841,0,0,0.307917,0,1.89287,5.21183,0.303592,0,0.455758,7.86406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.176,1274.4,1051.14,3.37,89.9626,100,0.000178307,0.0060051,0.006288,0,0,0,2.16188,
12,22,19, 12/22 19,0,0,0.147841,0,0,0,0,2.05918,2.86581,0.579586,0,0.147841,5.65242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17686,1274.4,1051.14,3.37914,89.9626,100,0.00017879,0.0060051,0.006288,0,0,0,2.16256,
12,22,20, 12/22 20,0,0,0.147841,0,0,0.591435,0,2.1639,2.66002,0.807282,0,0.739277,6.37048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17713,1274.4,1051.14,3.37971,89.9626,100,0.000178821,0.0060051,0.006288,0,0,0,2.16277,
12,22,21, 12/22 21,0,0,0.147841,0,0,1.50912,0,2.2548,2.18176,0.779682,0,1.65696,6.8732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17693,1274.4,1051.14,3.37788,89.9626,100,0.000178723,0.0060051,0.006288,0,0,0,2.16262,
12,22,22, 12/22 22,0,0,0.147841,0,0,0.936065,0,2.23686,0.582122,0.662385,0,1.08391,4.56528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17651,1274.4,1051.14,3.37788,89.9626,100,0.000178723,0.0060051,0.006288,0,0,0,2.16229,
12,22,23, 12/22 23,0,0,0.147841,0,0,2.27999,0,1.98349,0.499817,0.434689,0,2.42783,5.34582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17704,1274.4,1051.14,3.37604,89.9626,100,0.000178626,0.0060051,0.006288,0,0,0,2.1627,
12,22,24, 12/22 24,0,0,0.147841,0,0.0621966,1.49909,0,1.70207,0.708055,0.269094,0,1.70913,4.38835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36276,1274.4,1051.14,3.37424,89.9626,100,0.000178531,0.0060051,0.006288,0.000430804,0,0,3.09395,
12,23,1, 12/23 01,0,0,0.147841,0,0.0621966,0.323115,0,1.37145,2.59694,0.158696,0,0.533152,4.66024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4981,1274.4,1051.14,3.56574,89.9626,100,0.000188663,0.0060051,0.006288,0.00126317,0,0,4.77099,
12,23,2, 12/23 02,0,0,0.147841,0,0.0621966,0.347712,0,1.25254,0.39808,0.131097,0,0.55775,2.33947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61262,1274.4,1051.14,3.56238,89.9626,100,0.000188486,0.0060051,0.006288,0.000934544,0,0,4.07557,
12,23,3, 12/23 03,0,0,0.147841,0,0.0621966,0.301819,0,1.2053,0.3849,0.103498,0,0.511857,2.20555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58123,1274.4,1051.14,3.55576,89.9626,100,0.000188135,0.0060051,0.006288,0.000544774,0,0,3.26553,
12,23,4, 12/23 04,0,0,0.147841,0,0.0621966,0,0,1.19839,0.378375,0.117297,0,0.210038,1.9041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2001,1274.4,1051.14,3.54915,89.9626,100,0.000187786,0.0060051,0.006288,0.00038807,0,0,2.9662,
12,23,5, 12/23 05,0,0,0.147841,0,0.0621966,0,0,1.14212,0.36623,0.144897,0,0.210038,1.86329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72597,1274.4,1051.14,3.55628,89.9626,100,0.000188163,0.0060051,0.006288,0.000585009,0,0,3.37921,
12,23,6, 12/23 06,0,0,0.147841,0,0.0621966,1.18971,0,1.23715,0.439969,0.213895,0,1.39975,3.29076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45654,1274.4,1051.14,3.56108,89.9626,100,0.000188417,0.0060051,0.006288,0.000863209,0,0,3.95299,
12,23,7, 12/23 07,0,0,0.147841,0,0.0621966,2.29976,0,1.40915,0.518321,0.289793,0,2.5098,4.72707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.72526,1274.4,1051.14,3.57146,89.9626,100,0.000188966,0.0060051,0.006288,0.000968961,0,0,4.16404,
12,23,8, 12/23 08,0,0,0.147841,0,0.0621966,1.51155,0,1.51435,1.01261,0.282894,0,1.72159,4.53145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23707,1274.4,1051.14,3.07768,89.9626,100,0.00016284,0.0060051,0.006288,0.000127511,-1.90078,0,2.20985,
12,23,9, 12/23 09,0,0,0.147841,0,0.0621966,0.565018,0,1.40325,0.901339,0.234595,0,0.775056,3.31424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48976,1274.4,1051.14,0.351437,89.9626,100,1.85945e-05,0.0060051,0.006288,0,-5.28431,0,0.837539,
12,23,10, 12/23 10,0,0,0.147841,0,0,1.2873,0,1.31768,0.718244,0.200095,0,1.43514,3.67116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44892,1274.4,1051.14,0.227315,89.9626,100,1.20273e-05,0.0060051,0.006288,0,-7.59857,0,0.805465,
12,23,11, 12/23 11,0,0,0.147841,0,0,1.40693,0,1.33408,2.16407,0.186296,0,1.55477,5.23923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45125,1274.4,1051.14,0.228511,89.9626,100,1.20905e-05,0.0060051,0.006288,0,-9.01839,0,0.807288,
12,23,12, 12/23 12,0,0,0.147841,0,0,1.62181,0,1.33408,1.18699,0.172496,0,1.76965,4.46322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44821,1274.4,1051.14,0.2186,89.9626,100,1.15661e-05,0.0060051,0.006288,0,-9.84972,0,0.804905,
12,23,13, 12/23 13,0,0,0.147841,0,0,0,0,1.33566,0.631661,0.144897,0,0.147841,2.26006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44838,1274.4,1051.14,0.222562,89.9626,100,1.17758e-05,0.0060051,0.006288,0,-9.64908,0,0.80504,
12,23,14, 12/23 14,0,0,0.147841,0,0,0,0,1.3654,0.605747,0.144897,0,0.147841,2.26389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46384,1274.4,1051.14,0.208757,89.9626,100,1.10453e-05,0.0060051,0.006288,0,-8.56562,0,0.817182,
12,23,15, 12/23 15,0,0,0.147841,0,0,0,0,1.41487,0.626685,0.144897,0,0.147841,2.33429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45372,1274.4,1051.14,0.20999,89.9626,100,1.11106e-05,0.0060051,0.006288,0,-6.88579,0,0.80923,
12,23,16, 12/23 16,0,0,0.147841,0,0,0,0,1.45732,0.748343,0.179396,0,0.147841,2.5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63321,1274.4,1051.14,0.411927,89.9626,100,2.17951e-05,0.0060051,0.006288,0,-4.13725,0,0.9502,
12,23,17, 12/23 17,0,0,0.147841,0,0,0,0,1.64536,1.16946,0.213895,0,0.147841,3.17656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27286,1274.4,1051.14,3.67797,89.9626,100,0.000194602,0.0060051,0.006288,0,-0.95697,0,2.23796,
12,23,18, 12/23 18,0,0,0.147841,0,0,0.252248,0,1.89287,1.71462,0.303592,0,0.40009,4.31117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27831,1274.4,1051.14,3.71833,89.9626,100,0.000196737,0.0060051,0.006288,0,0,0,2.24224,
12,23,19, 12/23 19,0,0,0.147841,0,0,0.427144,0,2.05918,1.66785,0.579586,0,0.574986,4.8816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27834,1274.4,1051.14,3.72687,89.9626,100,0.000197189,0.0060051,0.006288,0,0,0,2.24226,
12,23,20, 12/23 20,0,0,0.147841,0,0,0.505832,0,2.1639,1.49193,0.807282,0,0.653674,5.11678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27781,1274.4,1051.14,3.72005,89.9626,100,0.000196828,0.0060051,0.006288,0,0,0,2.24185,
