,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
10,14,13, 10/14 14,0,1.04437,0.486262,0,0,0,0,1.28536,0.621386,0.1292,0,1.53063,3.56658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7472,1136.91,1024.12,0.0225554,89.9626,100,1.19341e-06,0.0060051,0.006288,0,-9.90879,0,0.254344,
10,14,14, 10/14 15,0,1.55893,0.587507,0,0,0.524713,0,1.33021,0.627354,0.1292,0,2.67115,4.75791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78357,1136.91,1024.12,0.0250438,89.9626,100,1.32507e-06,0.0060051,0.006288,0,-9.03715,0,0.282905,
10,14,15, 10/14 16,0,1.64219,0.618558,0,0,0.581664,0,1.36746,0.726818,0.159961,0,2.84241,5.09665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7661,1136.91,1024.12,0.0322971,89.9626,100,1.70884e-06,0.0060051,0.006288,0,-7.36371,0,0.269182,
10,14,16, 10/14 17,0,1.75697,0.649754,0,0,0.0217233,0,1.53826,1.23132,0.190723,0,2.42845,5.38875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86123,1136.91,1024.12,0.0618399,89.9626,100,3.27195e-06,0.0060051,0.006288,0,-4.76406,0,0.343897,
10,14,17, 10/14 18,0,1.73579,0.657047,0,0,0,0,1.7636,2.08634,0.270704,0,2.39284,6.51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83494,1136.91,1024.12,1.09765,89.9626,100,5.80767e-05,0.0060051,0.006288,0,-1.60586,0,1.10864,
10,14,18, 10/14 19,0,1.31496,0.581477,0,0,0.60174,0,1.91786,1.48023,0.516799,0,2.49817,6.41306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65938,1136.91,1024.12,2.0883,89.9626,100,0.000110492,0.0060051,0.006288,0,0,0,1.75614,
10,14,19, 10/14 20,0,1.08582,0.552441,0,0,1.06304,0,2.01795,1.30779,0.719825,0,2.70129,6.74686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65945,1136.91,1024.12,2.0883,89.9626,100,0.000110492,0.0060051,0.006288,0,0,0,1.75619,
10,14,20, 10/14 21,0,1.08704,0.566772,0,0,0.280284,0,2.10424,4.0113,0.695216,0,1.9341,8.74485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66513,1136.91,1024.12,2.10724,89.9626,100,0.000111494,0.0060051,0.006288,0,0,0,1.76065,
10,14,21, 10/14 22,0,0.8398,0.504186,0,0,1.52376,0,2.09182,1.24987,0.590626,0,2.86775,6.80006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66532,1136.91,1024.12,2.10724,89.9626,100,0.000111494,0.0060051,0.006288,0,0,0,1.76081,
10,14,22, 10/14 23,0,0.472293,0.415434,0,0,1.84208,0,1.85858,2.80206,0.387598,0,2.72981,7.77804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66559,1136.91,1024.12,2.11075,89.9626,100,0.00011168,0.0060051,0.006288,0,0,0,1.76102,
10,14,23, 10/14 24,0,0.316821,0.377338,0,0,1.2581,0,1.59522,1.27314,0.239942,0,1.95225,5.06056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66759,1136.91,1024.12,2.11691,89.9626,100,0.000112006,0.0060051,0.006288,0,0,0,1.76259,
10,14,24, 10/15 01,0,0.226881,0.35466,0,0,0.473511,0,1.284,2.10674,0.141504,0,1.05505,4.5873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66774,1136.91,1024.12,2.12196,89.9626,100,0.000112273,0.0060051,0.006288,0,0,0,1.7627,
10,15,1, 10/15 02,0,0.113504,0.325601,0,0,0.252694,0,1.17079,0.456472,0.116895,0,0.691799,2.43595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65525,1136.91,1024.12,2.12608,89.9626,100,0.000112491,0.0060051,0.006288,0,0,0,1.7529,
10,15,2, 10/15 03,0,0.0613199,0.312239,0,0,0,0,1.12626,0.44494,0.0922853,0,0.373559,2.03705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65305,1136.91,1024.12,2.11734,89.9626,100,0.000112028,0.0060051,0.006288,0,0,0,1.75117,
10,15,3, 10/15 04,0,0.0169114,0.30033,0,0,0,0,1.11936,0.438142,0.10459,0,0.317241,1.97933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65282,1136.91,1024.12,2.11389,89.9626,100,0.000111846,0.0060051,0.006288,0,0,0,1.75099,
10,15,4, 10/15 05,0,0,0.295684,0,0,0,0,1.06829,0.434573,0.1292,0,0.295684,1.92774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64793,1136.91,1024.12,2.0976,89.9626,100,0.000110984,0.0060051,0.006288,0,0,0,1.74715,
10,15,5, 10/15 06,0,0.0519199,0.31011,0,0,0,0,1.15317,0.728588,0.190723,0,0.36203,2.43451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64793,1136.91,1024.12,2.10092,89.9626,100,0.000111159,0.0060051,0.006288,0,0,0,1.74715,
10,15,6, 10/15 07,0,0.125426,0.33067,0,0,0.175334,0,1.30984,2.45244,0.258399,0,0.631431,4.65211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6864,1136.91,1024.12,2.12542,89.9626,100,0.000112456,0.0060051,0.006288,1.06e-05,0,0,1.77736,
10,15,7, 10/15 08,0,0,0.295684,0,0,0.54881,0,1.40992,0.960044,0.252247,0,0.844493,3.4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20483,1136.91,1024.12,1.92031,89.9626,100,0.000101604,0.0060051,0.006288,0.000234361,-1.03158,0,2.18452,
10,15,8, 10/15 09,0,0.135603,0.327505,0,0,0.378793,0,1.31506,0.617732,0.20918,0,0.841902,2.98387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24227,1136.91,1024.12,0.214422,89.9626,100,1.13451e-05,0.0060051,0.006288,0,-4.00678,0,0.643164,
10,15,9, 10/15 10,0,0.545657,0.411461,0,0,2.48025,0,1.24086,0.579341,0.178418,0,3.43736,5.43598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22207,1136.91,1024.12,0.176508,89.9626,100,9.33906e-06,0.0060051,0.006288,0,-6.6894,0,0.627298,
10,15,10, 10/15 11,0,1.35826,0.555457,0,0,0.58312,0,1.25429,0.565072,0.166114,0,2.49684,4.48231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18721,1136.91,1024.12,0.174126,89.9626,100,9.21301e-06,0.0060051,0.006288,0,-7.56825,0,0.599915,
10,15,11, 10/15 12,0,2.07243,0.674439,0,0,0.433001,0,1.25429,0.609166,0.153809,0,3.17987,5.19714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19669,1136.91,1024.12,0.174126,89.9626,100,9.21301e-06,0.0060051,0.006288,0,-9.61708,0,0.607362,
10,15,12, 10/15 13,0,2.46686,0.742822,0,0,0.24782,0,1.2581,0.642027,0.1292,0,3.4575,5.48682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22147,1136.91,1024.12,0.174126,89.9626,100,9.21301e-06,0.0060051,0.006288,0,-10.3248,0,0.626825,
10,15,13, 10/15 14,0,2.68687,0.784326,0,0,0.241832,0,1.28536,0.622479,0.1292,0,3.71303,5.75007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,1136.91,1024.12,0.174126,89.9626,100,9.21301e-06,0.0060051,0.006288,0,-10.2733,0,0.617818,
10,15,14, 10/15 15,0,2.55246,0.779002,0,0,0.363762,0,1.33021,0.627354,0.1292,0,3.69523,5.78199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18149,1136.91,1024.12,0.183868,89.9626,100,9.72844e-06,0.0060051,0.006288,0,-9.29639,0,0.595429,
10,15,15, 10/15 16,0,2.33634,0.759052,0,0,0,0,1.36746,0.858733,0.159961,0,3.09539,5.48155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2201,1136.91,1024.12,0.183868,89.9626,100,9.72844e-06,0.0060051,0.006288,0,-7.39227,0,0.625747,
10,15,16, 10/15 17,0,2.17861,0.743537,0,0,0,0,1.53826,2.31728,0.190723,0,2.92214,6.96841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23493,1136.91,1024.12,0.215793,89.9626,100,1.14176e-05,0.0060051,0.006288,0,-4.74461,0,0.637395,
10,15,17, 10/15 18,0,1.77969,0.67986,0,0,0,0,1.7636,2.58551,0.270704,0,2.45955,7.07936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32733,1136.91,1024.12,1.48647,89.9626,100,7.86493e-05,0.0060051,0.006288,0,-1.57797,0,1.49535,
10,15,18, 10/15 19,0,1.33847,0.600126,0,0,0.555991,0,1.91786,1.48023,0.516799,0,2.49459,6.40947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66832,1136.91,1024.12,2.16665,89.9626,100,0.000114637,0.0060051,0.006288,0,0,0,1.76316,
10,15,19, 10/15 20,0,1.22787,0.589636,0,0,0.918233,0,2.01795,1.57942,0.719825,0,2.73574,7.05293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67011,1136.91,1024.12,2.17141,89.9626,100,0.000114889,0.0060051,0.006288,0,0,0,1.76456,
10,15,20, 10/15 21,0,1.23183,0.599944,0,0,0.426523,0,2.10424,4.11089,0.695216,0,2.2583,9.16864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6712,1136.91,1024.12,2.17618,89.9626,100,0.000115142,0.0060051,0.006288,0,0,0,1.76542,
10,15,21, 10/15 22,0,0.754314,0.485772,0,0,0,0,2.09182,0.619881,0.590626,0,1.24009,4.54241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67447,1136.91,1024.12,2.1914,89.9626,100,0.000115947,0.0060051,0.006288,0,0,0,1.768,
10,15,22, 10/15 23,0,0.410689,0.402245,0,0,0.383566,0,1.85858,0.551864,0.387598,0,1.1965,3.99454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67455,1136.91,1024.12,2.19994,89.9626,100,0.000116399,0.0060051,0.006288,0,0,0,1.76805,
10,15,23, 10/15 24,0,0.245224,0.361323,0,0,0.474768,0,1.59522,0.523488,0.239942,0,1.08132,3.43997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67308,1136.91,1024.12,2.17545,89.9626,100,0.000115103,0.0060051,0.006288,0,0,0,1.7669,
10,15,24, 10/16 01,0,0.134289,0.332823,0,0,1.28291,0,1.284,0.480073,0.141504,0,1.75002,3.6556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67382,1136.91,1024.12,2.17638,89.9626,100,0.000115152,0.0060051,0.006288,0,0,0,1.76748,
10,16,1, 10/16 02,0,0.0640108,0.313974,0,0,0.563955,0,1.17079,0.97391,0.116895,0,0.941939,3.20353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52902,1136.91,1024.12,2.03399,89.9626,100,0.000107619,0.0060051,0.006288,0,0,0,1.65376,
10,16,2, 10/16 03,0,0.00898443,0.298333,0,0,0.454144,0,1.12626,0.653177,0.0922853,0,0.761462,2.63319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52533,1136.91,1024.12,2.03399,89.9626,100,0.000107619,0.0060051,0.006288,0,0,0,1.65086,
10,16,3, 10/16 04,0,0,0.295684,0,0,0,0,1.11936,0.438265,0.10459,0,0.295684,1.9579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59754,1136.91,1024.12,2.0165,89.9626,100,0.000106693,0.0060051,0.006288,2.29e-05,0,0,1.70757,
10,16,4, 10/16 05,0,0,0.295684,0,0,0,0,1.06829,0.434371,0.1292,0,0.295684,1.92754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52068,1136.91,1024.12,2.01228,89.9626,100,0.00010647,0.0060051,0.006288,0,0,0,1.64721,
10,16,5, 10/16 06,0,0,0.295684,0,0,0,0,1.15317,0.509586,0.190723,0,0.295684,2.14916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52094,1136.91,1024.12,2.02559,89.9626,100,0.000107174,0.0060051,0.006288,0,0,0,1.64741,
10,16,6, 10/16 07,0,0,0.295684,0,0,0.996853,0,1.30984,0.56546,0.258399,0,1.29254,3.42624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60146,1136.91,1024.12,2.04177,89.9626,100,0.00010803,0.0060051,0.006288,2.29e-05,0,0,1.71065,
10,16,7, 10/16 08,0,0,0.295684,0,0,1.92248,0,1.40992,0.7479,0.252247,0,2.21816,4.62822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61826,1136.91,1024.12,1.96054,89.9626,100,0.000103732,0.0060051,0.006288,3.89e-05,-1.06946,0,1.72385,
10,16,8, 10/16 09,0,0,0.295684,0,0,1.67929,0,1.31506,2.45166,0.20918,0,1.97497,5.95087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21094,1136.91,1024.12,0.283902,89.9626,100,1.50213e-05,0.0060051,0.006288,0,-4.12081,0,0.618554,
10,16,9, 10/16 10,0,0.21471,0.346363,0,0,1.21175,0,1.24086,4.94753,0.178418,0,1.77282,8.13962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17397,1136.91,1024.12,0.189631,89.9626,100,1.00334e-05,0.0060051,0.006288,0,-6.87325,0,0.589522,
10,16,10, 10/16 11,0,0.635737,0.431635,0,0,1.38245,0,1.25429,0.563364,0.166114,0,2.44983,4.4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467,1136.91,1024.12,0.185168,89.9626,100,9.79722e-06,0.0060051,0.006288,0,-8.73864,0,0.613628,
10,16,11, 10/16 12,0,1.73851,0.636636,0,0,0.674923,0,1.25429,1.38521,0.153809,0,3.05007,5.84338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17366,1136.91,1024.12,0.187317,89.9626,100,9.91095e-06,0.0060051,0.006288,0,-9.81714,0,0.58928,
10,16,12, 10/16 13,0,2.57769,0.777036,0,0,0.797136,0,1.2581,7.51807,0.1292,0,4.15187,13.0572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19154,1136.91,1024.12,0.189806,89.9626,100,1.00426e-05,0.0060051,0.006288,0,-10.144,0,0.603322,
10,16,13, 10/16 14,0,2.50037,0.771498,0,0,0.464171,0,1.28536,3.478,0.1292,0,3.73603,8.62859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2001,1136.91,1024.12,0.194501,89.9626,100,1.02911e-05,0.0060051,0.006288,0,-10.0356,0,0.610042,
10,16,14, 10/16 15,0,2.20921,0.740414,0,0,0,0,1.33021,2.34405,0.1292,0,2.94962,6.75307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16893,1136.91,1024.12,0.199303,89.9626,100,1.05451e-05,0.0060051,0.006288,0,-9.20079,0,0.585565,
10,16,15, 10/16 16,0,2.19172,0.749154,0,0,0,0,1.36746,1.45171,0.159961,0,2.94088,5.92001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20522,1136.91,1024.12,0.206313,89.9626,100,1.0916e-05,0.0060051,0.006288,0,-7.31269,0,0.614067,
10,16,16, 10/16 17,0,1.94935,0.705008,0,0,0.488642,0,1.53826,1.07585,0.190723,0,3.143,5.94784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23287,1136.91,1024.12,0.256812,89.9626,100,1.35879e-05,0.0060051,0.006288,0,-4.6379,0,0.63578,
10,16,17, 10/16 18,0,1.73235,0.672057,0,0,1.08914,0,1.7636,1.65254,0.270704,0,3.49355,7.18039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44132,1136.91,1024.12,1.79594,89.9626,100,9.50234e-05,0.0060051,0.006288,0,-1.50287,0,1.58488,
10,16,18, 10/16 19,0,1.31667,0.603126,0,0,0.547215,0,1.91786,2.75027,0.516799,0,2.46701,7.65193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51369,1136.91,1024.12,1.86286,89.9626,100,9.85642e-05,0.0060051,0.006288,0,0,0,1.64171,
10,16,19, 10/16 20,0,1.04365,0.559842,0,0,2.74593,0,2.01795,2.40163,0.719825,0,4.34942,9.48882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51531,1136.91,1024.12,1.86504,89.9626,100,9.86791e-05,0.0060051,0.006288,0,0,0,1.64299,
10,16,20, 10/16 21,0,0.869548,0.522589,0,0,1.48618,0,2.10424,1.15814,0.695216,0,2.87832,6.83591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51916,1136.91,1024.12,1.88394,89.9626,100,9.96795e-05,0.0060051,0.006288,0,0,0,1.64602,
10,16,21, 10/16 22,0,0.793749,0.504693,0,0,1.22711,0,2.09182,1.32256,0.590626,0,2.52555,6.53056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52249,1136.91,1024.12,1.89437,89.9626,100,0.000100231,0.0060051,0.006288,0,0,0,1.64863,
10,16,22, 10/16 23,0,0.661196,0.468965,0,0,0.569065,0,1.85858,3.27558,0.387598,0,1.69922,7.22098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52162,1136.91,1024.12,1.87408,89.9626,100,9.91577e-05,0.0060051,0.006288,0,0,0,1.64794,
10,16,23, 10/16 24,0,0.331401,0.383853,0,0,0.207535,0,1.59522,2.70804,0.239942,0,0.922788,5.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52334,1136.91,1024.12,1.8905,89.9626,100,0.000100027,0.0060051,0.006288,0,0,0,1.6493,
10,16,24, 10/17 01,0,0.138242,0.333758,0,0,1.05181,0,1.28812,0.484608,0.141504,0,1.52381,3.43804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52306,1136.91,1024.12,1.89104,89.9626,100,0.000100055,0.0060051,0.006288,0,0,0,1.64908,
10,17,1, 10/17 02,0,0.0854915,0.319482,0,0,0.303668,0,1.18526,0.456935,0.116895,0,0.708642,2.46774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77054,1136.91,1024.12,2.15708,89.9626,100,0.000114131,0.0060051,0.006288,5.37e-05,0,0,1.84345,
10,17,2, 10/17 03,0,0.0344395,0.305433,0,0,0.205016,0,1.1228,0.874437,0.0922853,0,0.544888,2.63441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60567,1136.91,1024.12,2.15742,89.9626,100,0.000114149,0.0060051,0.006288,0,0,0,1.71395,
10,17,3, 10/17 04,0,0.000518364,0.295835,0,0,0,0,1.12002,0.990168,0.10459,0,0.296353,2.51113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60395,1136.91,1024.12,2.15023,89.9626,100,0.000113769,0.0060051,0.006288,0,0,0,1.7126,
10,17,4, 10/17 05,0,0,0.295684,0,0,0.370803,0,1.06483,2.61612,0.1292,0,0.666487,4.47664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59977,1136.91,1024.12,2.11072,89.9626,100,0.000111678,0.0060051,0.006288,0,0,0,1.70932,
10,17,5, 10/17 06,0,0,0.295684,0,0,1.04734,0,1.14971,0.442364,0.190723,0,1.34303,3.12582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59516,1136.91,1024.12,2.12709,89.9626,100,0.000112544,0.0060051,0.006288,0,0,0,1.7057,
10,17,6, 10/17 07,0,0,0.295684,0,0,0.486125,0,1.28567,0.487129,0.258399,0,0.781809,2.81301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60877,1136.91,1024.12,2.15656,89.9626,100,0.000114104,0.0060051,0.006288,0,0,0,1.71639,
10,17,7, 10/17 08,0,0,0.295684,0,0,0.531854,0,1.38163,0.601097,0.252247,0,0.827537,3.06251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75763,1136.91,1024.12,1.91169,89.9626,100,0.000101148,0.0060051,0.006288,0.000100407,-1.06175,0,1.83331,
10,17,8, 10/17 09,0,0,0.295684,0,0,0.188316,0,1.30883,0.734815,0.20918,0,0.484,2.73682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03682,1136.91,1024.12,0.203115,89.9626,100,1.07468e-05,0.0060051,0.006288,0,-4.07197,0,0.481806,
10,17,9, 10/17 10,0,0.572619,0.417978,0,0,0,0,1.26638,1.25715,0.178418,0,0.990596,3.69254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03135,1136.91,1024.12,0.186597,89.9626,100,9.87283e-06,0.0060051,0.006288,0,-6.75734,0,0.477508,
10,17,10, 10/17 11,0,1.69417,0.623085,0,0,0.626525,0,1.28672,5.09039,0.166114,0,2.94378,9.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00186,1136.91,1024.12,0.184214,89.9626,100,9.74677e-06,0.0060051,0.006288,0,-8.566,0,0.45435,
10,17,11, 10/17 12,0,2.65854,0.77066,0,0,0.309191,0,1.26532,1.41203,0.153809,0,3.73839,6.56955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01006,1136.91,1024.12,0.182042,89.9626,100,9.63183e-06,0.0060051,0.006288,0,-9.64626,0,0.460785,
10,17,12, 10/17 13,0,3.32549,0.876196,0,0,2.2466,0,1.25532,6.33371,0.1292,0,6.44829,14.1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99529,1136.91,1024.12,0.186703,89.9626,100,9.87843e-06,0.0060051,0.006288,0,-9.99502,0,0.449189,
10,17,13, 10/17 14,0,3.50372,0.898608,0,0,1.95077,0,1.29293,2.15399,0.1292,0,6.3531,9.92922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99759,1136.91,1024.12,0.189295,89.9626,100,1.00156e-05,0.0060051,0.006288,0,-9.66885,0,0.450993,
10,17,14, 10/17 15,0,3.73165,0.941831,0,0,0.473198,0,1.35437,2.22183,0.1292,0,5.14668,8.85208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01384,1136.91,1024.12,0.200965,89.9626,100,1.06331e-05,0.0060051,0.006288,0,-8.80149,0,0.463758,
10,17,15, 10/17 16,0,3.64137,0.935637,0,0,0.193387,0,1.42338,1.73888,0.159961,0,4.7704,8.09262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00407,1136.91,1024.12,0.205767,89.9626,100,1.08871e-05,0.0060051,0.006288,0,-7.0114,0,0.456085,
10,17,16, 10/17 17,0,3.32669,0.896852,0,0,0,0,1.59006,0.975251,0.190723,0,4.22355,6.97957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09957,1136.91,1024.12,0.317945,89.9626,100,1.68225e-05,0.0060051,0.006288,0,-4.39904,0,0.531087,
