,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
11,16,10, 11/16 10,0,0,0.292356,0,0,1.57331,0,1.28608,1.15515,0.193425,0,1.86567,4.50032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83739,1267.68,1032.27,0.280172,89.9626,100,1.48239e-05,0.0060051,0.006288,0,-8.44467,0,1.11056,
11,16,11, 11/16 11,0,0,0.292356,0,0,1.15418,0,1.30121,3.27959,0.180086,0,1.44653,6.20742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84217,1267.68,1032.27,0.286533,89.9626,100,1.51605e-05,0.0060051,0.006288,0,-9.6484,0,1.11431,
11,16,12, 11/16 12,0,0,0.292356,0,0,1.58484,0,1.30121,1.42428,0.166746,0,1.87719,4.76943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84651,1267.68,1032.27,0.277789,89.9626,100,1.46978e-05,0.0060051,0.006288,0,-9.8574,0,1.11772,
11,16,13, 11/16 13,0,0,0.292356,0,0,1.61838,0,1.30362,2.84923,0.140067,0,1.91074,6.20365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84104,1267.68,1032.27,0.27937,89.9626,100,1.47815e-05,0.0060051,0.006288,0,-9.66074,0,1.11342,
11,16,14, 11/16 14,0,0,0.292356,0,0,1.18819,0,1.33268,0.643669,0.140067,0,1.48054,3.59696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84099,1267.68,1032.27,0.276486,89.9626,100,1.46289e-05,0.0060051,0.006288,0,-8.64291,0,1.11338,
11,16,15, 11/16 15,0,0,0.292356,0,0,0.414425,0,1.38055,0.655861,0.140067,0,0.706781,2.88325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85705,1267.68,1032.27,0.298691,89.9626,100,1.58038e-05,0.0060051,0.006288,0,-6.68518,0,1.126,
11,16,16, 11/16 16,0,0,0.292356,0,0,0,0,1.42122,0.777015,0.173416,0,0.292356,2.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17136,1267.68,1032.27,0.750678,89.9626,100,3.97184e-05,0.0060051,0.006288,0,-3.87261,0,1.37285,
11,16,17, 11/16 17,0,0,0.292356,0,0,0,0,1.60392,1.19704,0.206765,0,0.292356,3.30008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16106,1267.68,1032.27,3.1242,89.9626,100,0.000165301,0.0060051,0.006288,0,-0.747666,0,2.15015,
11,16,18, 11/16 18,0,0,0.292356,0,0,0,0,1.84475,1.72708,0.293472,0,0.292356,4.15766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16225,1267.68,1032.27,3.13762,89.9626,100,0.000166012,0.0060051,0.006288,0,0,0,2.15109,
11,16,19, 11/16 19,0,0,0.292356,0,0,0,0,2.00776,1.67571,0.560266,0,0.292356,4.53609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16803,1267.68,1032.27,3.13771,89.9626,100,0.000166016,0.0060051,0.006288,0,0,0,2.15563,
11,16,20, 11/16 20,0,0,0.292356,0,0,0.137917,0,2.11153,1.76456,0.78037,0,0.430273,5.08674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16787,1267.68,1032.27,3.14321,89.9626,100,0.000166307,0.0060051,0.006288,0,0,0,2.1555,
11,16,21, 11/16 21,0,0,0.292356,0,0,0.726265,0,2.20134,3.20831,0.753693,0,1.01862,7.18196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16461,1267.68,1032.27,3.14321,89.9626,100,0.000166307,0.0060051,0.006288,0,0,0,2.15294,
11,16,22, 11/16 22,0,0,0.292356,0,0,1.07862,0,2.18536,1.01502,0.640305,0,1.37098,5.21167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16559,1267.68,1032.27,3.14733,89.9626,100,0.000166525,0.0060051,0.006288,0,0,0,2.15371,
11,16,23, 11/16 23,0,0,0.292356,0,0,1.61927,0,1.93835,3.24808,0.4202,0,1.91163,7.51826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82525,1267.68,1032.27,3.15059,89.9626,100,0.000166698,0.0060051,0.006288,0.00068686,0,0,3.45718,
11,16,24, 11/16 24,0,0,0.292356,0,0,2.1114,0,1.66148,4.87857,0.260124,0,2.40376,9.20393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57802,1267.68,1032.27,3.15349,89.9626,100,0.000166851,0.0060051,0.006288,0.000998159,0,0,4.0484,
11,17,1, 11/17 01,0,0,0.292356,0,0,1.35677,0,1.33688,0.465163,0.153406,0,1.64912,3.60457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44192,1267.68,1032.27,3.04305,89.9626,100,0.000161008,0.0060051,0.006288,0.000546663,0,0,3.15612,
11,17,2, 11/17 02,0,0,0.292356,0,0,0.272455,0,1.21929,0.443541,0.126727,0,0.564811,2.35437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71824,1267.68,1032.27,3.04305,89.9626,100,0.000161008,0.0060051,0.006288,0.00066079,0,0,3.37314,
11,17,3, 11/17 03,0,0,0.292356,0,0,0,0,1.17273,0.430898,0.100048,0,0.292356,1.99603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82961,1267.68,1032.27,3.03473,89.9626,100,0.000160567,0.0060051,0.006288,0.00029361,0,0,2.67522,
11,17,4, 11/17 04,0,0,0.292356,0,0,0,0,1.16574,0.423644,0.113387,0,0.292356,1.99513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33715,1267.68,1032.27,3.02874,89.9626,100,0.00016025,0.0060051,0.006288,8.95e-05,0,0,2.28845,
11,17,5, 11/17 05,0,0,0.292356,0,0,0,0,1.1111,0.417262,0.140067,0,0.292356,1.96078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41196,1267.68,1032.27,3.03538,89.9626,100,0.000160602,0.0060051,0.006288,0.000120132,0,0,2.34721,
11,17,6, 11/17 06,0,0,0.292356,0,0,0,0,1.2029,0.499084,0.206765,0,0.292356,2.2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25217,1267.68,1032.27,3.03442,89.9626,100,0.000160551,0.0060051,0.006288,5.41e-05,0,0,2.22171,
11,17,7, 11/17 07,0,0,0.292356,0,0,0,0,1.37031,0.564601,0.280133,0,0.292356,2.50741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23056,1267.68,1032.27,3.04188,89.9626,100,0.000160946,0.0060051,0.006288,4.51e-05,-0.259865,0,2.20474,
11,17,8, 11/17 08,0,0,0.292356,0,0,0.400783,0,1.47414,0.756108,0.273464,0,0.693139,3.19685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54449,1267.68,1032.27,0.914427,89.9626,100,4.83823e-05,0.0060051,0.006288,0,-3.19883,0,0.880525,
11,17,9, 11/17 09,0,0,0.292356,0,0,0.537684,0,1.36839,2.5624,0.226775,0,0.830041,4.9876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24709,1267.68,1032.27,0.0445381,89.9626,100,2.35651e-06,0.0060051,0.006288,0,-6.1818,0,0.646945,
11,17,10, 11/17 10,0,0,0.292356,0,0,0.949443,0,1.28608,3.98144,0.193425,0,1.2418,6.70275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25603,1267.68,1032.27,0.0371679,89.9626,100,1.96655e-06,0.0060051,0.006288,0,-8.1519,0,0.653966,
11,17,11, 11/17 11,0,0,0.292356,0,0,1.52362,0,1.30121,3.14491,0.180086,0,1.81597,6.44218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26997,1267.68,1032.27,0.0347854,89.9626,100,1.8405e-06,0.0060051,0.006288,0,-9.14104,0,0.664913,
11,17,12, 11/17 12,0,0,0.292356,0,0,1.59534,0,1.30121,1.39797,0.166746,0,1.88769,4.75362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25821,1267.68,1032.27,0.0347854,89.9626,100,1.8405e-06,0.0060051,0.006288,0,-8.90831,0,0.655681,
11,17,13, 11/17 13,0,0,0.292356,0,0,1.34039,0,1.30362,7.22989,0.140067,0,1.63275,10.3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25415,1267.68,1032.27,0.032403,89.9626,100,1.71444e-06,0.0060051,0.006288,0,-9.36777,0,0.65249,
11,17,14, 11/17 14,0,0,0.292356,0,0,0.60443,0,1.33268,0.646804,0.140067,0,0.896786,3.01633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26781,1267.68,1032.27,0.032403,89.9626,100,1.71444e-06,0.0060051,0.006288,0,-8.39433,0,0.663219,
11,17,15, 11/17 15,0,0,0.292356,0,0,0,0,1.38055,0.658413,0.140067,0,0.292356,2.47138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27815,1267.68,1032.27,0.0349714,89.9626,100,1.85033e-06,0.0060051,0.006288,0,-6.56686,0,0.671345,
11,17,16, 11/17 16,0,0,0.292356,0,0,0,0,1.42122,0.779667,0.173416,0,0.292356,2.66666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51922,1267.68,1032.27,0.357931,89.9626,100,1.89381e-05,0.0060051,0.006288,0,-3.78732,0,0.860678,
11,17,17, 11/17 17,0,0,0.292356,0,0,0,0,1.60392,1.20078,0.206765,0,0.292356,3.30382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9665,1267.68,1032.27,2.80614,89.9626,100,0.000148473,0.0060051,0.006288,0,-0.716824,0,1.99735,
11,17,18, 11/17 18,0,0,0.292356,0,0,0,0,1.84475,1.73111,0.293472,0,0.292356,4.16169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96884,1267.68,1032.27,2.81514,89.9626,100,0.000148949,0.0060051,0.006288,0,0,0,1.99918,
11,17,19, 11/17 19,0,0,0.292356,0,0,0,0,2.00776,2.40428,0.560266,0,0.292356,5.26466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96945,1267.68,1032.27,2.81869,89.9626,100,0.000149137,0.0060051,0.006288,0,0,0,1.99966,
11,17,20, 11/17 20,0,0,0.292356,0,0,0,0,2.11153,1.79875,0.78037,0,0.292356,4.98301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97004,1267.68,1032.27,2.81869,89.9626,100,0.000149137,0.0060051,0.006288,0,0,0,2.00013,
11,17,21, 11/17 21,0,0,0.292356,0,0,0,0,2.20134,4.89238,0.753693,0,0.292356,8.13976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97003,1267.68,1032.27,2.81685,89.9626,100,0.00014904,0.0060051,0.006288,0,0,0,2.00012,
11,17,22, 11/17 22,0,0,0.292356,0,0,0.333118,0,2.18536,2.21907,0.640305,0,0.625474,5.67021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97016,1267.68,1032.27,2.81685,89.9626,100,0.00014904,0.0060051,0.006288,0,0,0,2.00022,
11,17,23, 11/17 23,0,0,0.292356,0,0,0.923993,0,1.93835,0.551885,0.4202,0,1.21635,4.12679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97033,1267.68,1032.27,2.81869,89.9626,100,0.000149137,0.0060051,0.006288,0,0,0,2.00036,
11,17,24, 11/17 24,0,0,0.292356,0,0,1.19627,0,1.66148,0.513771,0.260124,0,1.48862,3.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9703,1267.68,1032.27,2.82496,89.9626,100,0.000149469,0.0060051,0.006288,0,0,0,2.00033,
11,18,1, 11/18 01,0,0,0.292356,0,0,2.27837,0,1.33688,0.466874,0.153406,0,2.57072,4.52788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04505,1267.68,1032.27,2.91146,89.9626,100,0.000154045,0.0060051,0.006288,0,0,0,2.05904,
11,18,2, 11/18 02,0,0,0.292356,0,0,0.557743,0,1.21929,0.444722,0.126727,0,0.850099,2.64084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04298,1267.68,1032.27,2.90412,89.9626,100,0.000153657,0.0060051,0.006288,0,0,0,2.05741,
11,18,3, 11/18 03,0,0,0.292356,0,0,0,0,1.17273,0.432038,0.100048,0,0.292356,1.99717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04191,1267.68,1032.27,2.89606,89.9626,100,0.00015323,0.0060051,0.006288,0,0,0,2.05658,
11,18,4, 11/18 04,0,0,0.292356,0,0,0,0,1.16574,0.424669,0.113387,0,0.292356,1.99616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04111,1267.68,1032.27,2.89606,89.9626,100,0.00015323,0.0060051,0.006288,0,0,0,2.05594,
11,18,5, 11/18 05,0,0,0.292356,0,0,0,0,1.1111,0.417921,0.140067,0,0.292356,1.96144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04118,1267.68,1032.27,2.89358,89.9626,100,0.000153099,0.0060051,0.006288,0,0,0,2.056,
11,18,6, 11/18 06,0,0,0.292356,0,0,0,0,1.2029,0.499521,0.206765,0,0.292356,2.20154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04166,1267.68,1032.27,2.89606,89.9626,100,0.00015323,0.0060051,0.006288,0,0,0,2.05637,
11,18,7, 11/18 07,0,0,0.292356,0,0,0,0,1.37031,0.823527,0.280133,0,0.292356,2.76633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04254,1267.68,1032.27,2.89938,89.9626,100,0.000153406,0.0060051,0.006288,0,-0.0347413,0,2.05707,
11,18,8, 11/18 08,0,0,0.292356,0,0,0,0,1.47414,3.55024,0.273464,0,0.292356,5.5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24136,1267.68,1032.27,0.528762,89.9626,100,2.79768e-05,0.0060051,0.006288,0,-1.63301,0,0.64245,
11,18,9, 11/18 09,0,0,0.292356,0,0,0.319182,0,1.36839,1.75963,0.226775,0,0.611539,3.96633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93604,1267.68,1032.27,0.0420178,89.9626,100,2.22316e-06,0.0060051,0.006288,0,-4.69966,0,0.402655,
11,18,10, 11/18 10,0,0,0.292356,0,0,1.0084,0,1.28608,3.67852,0.193425,0,1.30076,6.45878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9322,1267.68,1032.27,0.0348335,89.9626,100,1.84304e-06,0.0060051,0.006288,0,-8.28695,0,0.399638,
11,18,11, 11/18 11,0,0,0.292356,0,0,1.71183,0,1.30121,3.77136,0.180086,0,2.00418,7.25684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94299,1267.68,1032.27,0.0251497,89.9626,100,1.33067e-06,0.0060051,0.006288,0,-9.38224,0,0.40811,
11,18,12, 11/18 12,0,0,0.292356,0,0,1.79059,0,1.30121,2.45384,0.166746,0,2.08294,6.00474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95452,1267.68,1032.27,0.0253357,89.9626,100,1.34051e-06,0.0060051,0.006288,0,-9.76926,0,0.41717,
11,18,13, 11/18 13,0,0,0.292356,0,0,1.23673,0,1.30362,5.07066,0.140067,0,1.52908,8.04343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94229,1267.68,1032.27,0.0251497,89.9626,100,1.33067e-06,0.0060051,0.006288,0,-9.40729,0,0.407563,
11,18,14, 11/18 14,0,0,0.292356,0,0,0.487259,0,1.33268,1.15628,0.140067,0,0.779615,3.40864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97169,1267.68,1032.27,0.0276381,89.9626,100,1.46233e-06,0.0060051,0.006288,0,-8.44247,0,0.430649,
11,18,15, 11/18 15,0,0,0.292356,0,0,0.207949,0,1.38055,2.56032,0.140067,0,0.500306,4.58123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96908,1267.68,1032.27,0.0373908,89.9626,100,1.97835e-06,0.0060051,0.006288,0,-6.59707,0,0.428605,
11,18,16, 11/18 16,0,0.19332,0.331337,0,0,0.560178,0,1.42122,1.15149,0.173416,0,1.08484,3.83096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.241,1267.68,1032.27,0.327858,89.9626,100,1.7347e-05,0.0060051,0.006288,0,-3.78937,0,0.642161,
11,18,17, 11/18 17,0,0.187242,0.332925,0,0,0.52713,0,1.60392,1.55839,0.206765,0,1.0473,4.41638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03826,1267.68,1032.27,2.88008,89.9626,100,0.000152385,0.0060051,0.006288,0,-0.716473,0,2.05371,
11,18,18, 11/18 18,0,0.0952909,0.315304,0,0,0,0,1.84475,1.73419,0.293472,0,0.410595,4.28301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03859,1267.68,1032.27,2.88749,89.9626,100,0.000152777,0.0060051,0.006288,0,0,0,2.05397,
11,18,19, 11/18 19,0,0,0.292356,0,0,0.0416749,0,2.00776,1.68264,0.560266,0,0.334031,4.58469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04051,1267.68,1032.27,2.89768,89.9626,100,0.000153316,0.0060051,0.006288,0,0,0,2.05547,
11,18,20, 11/18 20,0,0,0.292356,0,0,0.77204,0,2.11153,1.51172,0.78037,0,1.0644,5.46803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04095,1267.68,1032.27,2.89768,89.9626,100,0.000153316,0.0060051,0.006288,0,0,0,2.05582,
11,18,21, 11/18 21,0,0,0.292356,0,0,0.905077,0,2.20134,1.03053,0.753693,0,1.19743,5.18299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04044,1267.68,1032.27,2.89606,89.9626,100,0.00015323,0.0060051,0.006288,0,0,0,2.05542,
11,18,22, 11/18 22,0,0,0.292356,0,0,0.626724,0,2.18536,0.763526,0.640305,0,0.91908,4.50827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04105,1267.68,1032.27,2.89606,89.9626,100,0.00015323,0.0060051,0.006288,0,0,0,2.05589,
11,18,23, 11/18 23,0,0,0.292356,0,0,0.808068,0,1.93835,0.553796,0.4202,0,1.10042,4.01277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04116,1267.68,1032.27,2.89606,89.9626,100,0.00015323,0.0060051,0.006288,0,0,0,2.05599,
11,18,24, 11/18 24,0,0,0.292356,0,0,0.708905,0,1.66148,0.516517,0.260124,0,1.00126,3.43938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04232,1267.68,1032.27,2.89894,89.9626,100,0.000153383,0.0060051,0.006288,0,0,0,2.05689,
11,19,1, 11/19 01,0,0,0.292356,0,0,0.508425,0,1.33688,0.469936,0.153406,0,0.800782,2.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10973,1267.68,1032.27,2.99883,89.9626,100,0.000158668,0.0060051,0.006288,0,0,0,2.10984,
11,19,2, 11/19 02,0,0,0.292356,0,0,0.795398,0,1.21929,0.448153,0.126727,0,1.08775,2.88192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10884,1267.68,1032.27,2.99883,89.9626,100,0.000158668,0.0060051,0.006288,0,0,0,2.10914,
11,19,3, 11/19 03,0,0,0.292356,0,0,0,0,1.17273,0.435967,0.100048,0,0.292356,2.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10597,1267.68,1032.27,2.98383,89.9626,100,0.000157874,0.0060051,0.006288,0,0,0,2.10689,
11,19,4, 11/19 04,0,0,0.292356,0,0,0.403118,0,1.16574,0.42871,0.113387,0,0.695474,2.40332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10389,1267.68,1032.27,2.97767,89.9626,100,0.000157549,0.0060051,0.006288,0,0,0,2.10525,
11,19,5, 11/19 05,0,0,0.292356,0,0,0.237135,0,1.1111,0.422586,0.140067,0,0.529491,2.20324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10322,1267.68,1032.27,2.98208,89.9626,100,0.000157782,0.0060051,0.006288,0,0,0,2.10473,
11,19,6, 11/19 06,0,0,0.292356,0,0,0,0,1.2029,0.505463,0.206765,0,0.292356,2.20748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10411,1267.68,1032.27,2.98208,89.9626,100,0.000157782,0.0060051,0.006288,0,0,0,2.10542,
11,19,7, 11/19 07,0,0,0.292356,0,0,0,0,1.37031,0.570078,0.280133,0,0.292356,2.51288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10276,1267.68,1032.27,2.98824,89.9626,100,0.000158108,0.0060051,0.006288,0,-0.264506,0,2.10437,
11,19,8, 11/19 08,0,0,0.292356,0,0,0.398506,0,1.47414,1.26237,0.273464,0,0.690863,3.70083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00912,1267.68,1032.27,1.41523,89.9626,100,7.48799e-05,0.0060051,0.006288,0,-3.31913,0,1.24543,
11,19,9, 11/19 09,0,0,0.292356,0,0,1.60322,0,1.36839,2.65638,0.226775,0,1.89558,6.14712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62184,1267.68,1032.27,0.300902,89.9626,100,1.59207e-05,0.0060051,0.006288,0,-6.5276,0,0.94127,
11,19,10, 11/19 10,0,0,0.292356,0,0,2.7391,0,1.28608,2.7361,0.193425,0,3.03146,7.24706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60327,1267.68,1032.27,0.298614,89.9626,100,1.57997e-05,0.0060051,0.006288,0,-8.53866,0,0.926689,
11,19,11, 11/19 11,0,0,0.292356,0,0,1.70332,0,1.30121,2.47399,0.180086,0,1.99568,5.95096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62119,1267.68,1032.27,0.287554,89.9626,100,1.52145e-05,0.0060051,0.006288,0,-9.58195,0,0.940757,
11,19,12, 11/19 12,0,0,0.292356,0,0,0.219841,0,1.30121,1.74462,0.166746,0,0.512197,3.72477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60152,1267.68,1032.27,0.285066,89.9626,100,1.50828e-05,0.0060051,0.006288,0,-9.9492,0,0.925313,
11,19,13, 11/19 13,0,0.00956334,0.294309,0,0,0.847851,0,1.30362,7.23467,0.140067,0,1.15172,9.83008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61392,1267.68,1032.27,0.280215,89.9626,100,1.48262e-05,0.0060051,0.006288,0,-9.78081,0,0.935049,
11,19,14, 11/19 14,0,0.143939,0.322778,0,0,1.30368,0,1.33268,0.652379,0.140067,0,1.7704,3.89552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60004,1267.68,1032.27,0.280215,89.9626,100,1.48262e-05,0.0060051,0.006288,0,-8.6888,0,0.924147,
