,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
9,9,11, 09/09 12,0,0.611365,0.380313,0,0,0.20709,0,1.18461,1.07212,0.140872,0,1.19877,3.59637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89375,1130.99,970.7,0.129235,89.9626,100,6.83784e-06,0.0060051,0.006288,0,-10.5601,0,0.369438,
9,9,12, 09/09 13,0,1.0635,0.480909,0,0,0.187835,0,1.19009,2.82653,0.118332,0,1.73224,5.86719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86409,1130.99,970.7,0.13642,89.9626,100,7.21796e-06,0.0060051,0.006288,0,-11.1004,0,0.346142,
9,9,13, 09/09 14,0,1.30449,0.540313,0,0,0,0,1.21564,1.34835,0.118332,0,1.8448,4.52713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86268,1130.99,970.7,0.141396,89.9626,100,7.48128e-06,0.0060051,0.006288,0,-11.1109,0,0.345035,
9,9,14, 09/09 15,0,1.24389,0.531842,0,0,0.524502,0,1.25677,0.627918,0.118332,0,2.30023,4.30326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88911,1130.99,970.7,0.15559,89.9626,100,8.23228e-06,0.0060051,0.006288,0,-10.3919,0,0.365797,
9,9,15, 09/09 16,0,1.41239,0.579543,0,0,1.13779,0,1.29057,1.35627,0.146506,0,3.12973,5.92307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86854,1130.99,970.7,0.167751,89.9626,100,8.87572e-06,0.0060051,0.006288,0,-8.69319,0,0.349636,
9,9,16, 09/09 17,0,1.43804,0.593416,0,0,1.1102,0,1.44905,3.61739,0.174681,0,3.14166,8.38279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.965,1130.99,970.7,0.184958,89.9626,100,9.78614e-06,0.0060051,0.006288,0,-6.25701,0,0.425394,
9,9,17, 09/09 18,0,1.25523,0.554193,0,0,0.164447,0,1.65865,1.52,0.247934,0,1.97387,5.40046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18327,1130.99,970.7,0.681563,89.9626,100,3.60615e-05,0.0060051,0.006288,0,-3.22939,0,0.596821,
9,9,18, 09/09 19,0,1.01758,0.505317,0,0,0.127387,0,1.80407,1.48322,0.47333,0,1.65029,5.4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96975,1130.99,970.7,2.88489,89.9626,100,0.000152639,0.0060051,0.006288,0,-0.467508,0,1.9999,
9,9,19, 09/09 20,0,0.548098,0.391827,0,0,1.04526,0,1.90044,1.05092,0.659279,0,1.98518,5.59583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02935,1130.99,970.7,2.86807,89.9626,100,0.00015175,0.0060051,0.006288,9.18e-06,0,0,2.04671,
9,9,20, 09/09 21,0,0.446403,0.368124,0,0,0.882545,0,1.98301,0.748453,0.636739,0,1.69707,5.06528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02941,1130.99,970.7,2.8726,89.9626,100,0.00015199,0.0060051,0.006288,8.94e-06,0,0,2.04675,
9,9,21, 09/09 22,0,0.358691,0.343911,0,0,0.633369,0,1.97377,0.619624,0.540948,0,1.33597,4.47031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49756,1130.99,970.7,2.39185,89.9626,100,0.000126553,0.0060051,0.006288,0.000105991,0,0,2.41443,
9,9,22, 09/09 23,0,0.473971,0.379702,0,0,0.77437,0,1.75494,1.79279,0.354996,0,1.62804,5.53077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9561,1130.99,970.7,2.39015,89.9626,100,0.000126463,0.0060051,0.006288,0.000655469,0,0,5.13075,
9,9,23, 09/09 24,0,0.26029,0.3175,0,0,0.532024,0,1.50368,4.89026,0.21976,0,1.10981,7.72352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1919,1130.99,970.7,2.3923,89.9626,100,0.000126577,0.0060051,0.006288,0.00148721,0,0,9.24287,
9,9,24, 09/10 01,0,0.0392415,0.252405,0,0,0.297914,0,1.20779,0.478084,0.129602,0,0.58956,2.40503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7939,1130.99,970.7,2.4095,89.9626,100,0.000127487,0.0060051,0.006288,0.000628697,0,0,5.00336,
9,10,1, 09/10 02,0,0.00126324,0.241349,0,0,0.12669,0,1.09811,0.455029,0.107062,0,0.369302,2.0295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80447,1130.99,970.7,2.30641,89.9626,100,0.000122032,0.0060051,0.006288,2.78e-06,0,0,1.87009,
9,10,2, 09/10 03,0,0,0.240981,0,0,0.29298,0,1.05533,1.28149,0.0845232,0,0.533962,2.9553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78695,1130.99,970.7,2.30403,89.9626,100,0.000121906,0.0060051,0.006288,0,0,0,1.85633,
9,10,3, 09/10 04,0,0,0.240981,0,0,0.530204,0,1.04842,1.53703,0.0957928,0,0.771185,3.45243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80621,1130.99,970.7,2.29185,89.9626,100,0.000121262,0.0060051,0.006288,3.48e-06,0,0,1.87146,
9,10,4, 09/10 05,0,0,0.240981,0,0,0.451964,0,1.00081,1.66297,0.118332,0,0.692946,3.47506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89764,1130.99,970.7,2.27732,89.9626,100,0.000120493,0.0060051,0.006288,0.000177686,0,0,2.72865,
9,10,5, 09/10 06,0,0,0.240981,0,0,0,0,1.07881,0.508325,0.174681,0,0.240981,2.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19505,1130.99,970.7,2.28545,89.9626,100,0.000120923,0.0060051,0.006288,0.000224991,0,0,2.96223,
9,10,6, 09/10 07,0,0,0.240981,0,0,0.244819,0,1.22513,0.701689,0.236665,0,0.4858,2.64929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67871,1130.99,970.7,2.30507,89.9626,100,0.000121961,0.0060051,0.006288,0.000316473,0,0,3.34209,
9,10,7, 09/10 08,0,0,0.240981,0,0,1.02692,0,1.32142,3.03074,0.23103,0,1.2679,5.85109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98704,1130.99,970.7,1.91149,89.9626,100,0.000101137,0.0060051,0.006288,0.000110983,-1.43545,0,2.01348,
9,10,8, 09/10 09,0,0,0.240981,0,0,2.5773,0,1.23873,4.03569,0.191586,0,2.81829,8.28429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9864,1130.99,970.7,0.159377,89.9626,100,8.43261e-06,0.0060051,0.006288,0,-4.52035,0,0.442204,
9,10,9, 09/10 10,0,0,0.240981,0,0,2.50363,0,1.17296,0.941646,0.163411,0,2.74461,5.02262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93181,1130.99,970.7,0.108774,89.9626,100,5.75524e-06,0.0060051,0.006288,0,-7.32866,0,0.399333,
9,10,10, 09/10 11,0,0.101746,0.263892,0,0,0.807836,0,1.18461,0.561137,0.152141,0,1.17347,3.07136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90451,1130.99,970.7,0.104219,89.9626,100,5.51424e-06,0.0060051,0.006288,0,-9.32311,0,0.377892,
9,10,11, 09/10 12,0,0.473204,0.347253,0,0,0.530608,0,1.18461,0.607303,0.140872,0,1.35106,3.28385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90238,1130.99,970.7,0.106533,89.9626,100,5.63665e-06,0.0060051,0.006288,0,-10.703,0,0.376216,
9,10,12, 09/10 13,0,0.991313,0.457252,0,0,0,0,1.19009,0.642068,0.118332,0,1.44857,3.39906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89054,1130.99,970.7,0.113401,89.9626,100,6.00006e-06,0.0060051,0.006288,0,-11.2515,0,0.36692,
9,10,13, 09/10 14,0,1.37174,0.5406,0,0,0,0,1.21564,0.623001,0.118332,0,1.91234,3.86932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91883,1130.99,970.7,0.120691,89.9626,100,6.38579e-06,0.0060051,0.006288,0,-11.0981,0,0.389141,
9,10,14, 09/10 15,0,1.39191,0.557843,0,0,0,0,1.25677,0.627918,0.118332,0,1.94975,3.95278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91306,1130.99,970.7,0.128086,89.9626,100,6.77702e-06,0.0060051,0.006288,0,-10.4995,0,0.384608,
9,10,15, 09/10 16,0,1.37416,0.563527,0,0,0,0,1.29057,0.727681,0.146506,0,1.93769,4.10244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89412,1130.99,970.7,0.132641,89.9626,100,7.01802e-06,0.0060051,0.006288,0,-8.83087,0,0.369727,
9,10,16, 09/10 17,0,1.40004,0.576762,0,0,0.481085,0,1.44905,1.07776,0.174681,0,2.45789,5.15938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92134,1130.99,970.7,0.174663,89.9626,100,9.2414e-06,0.0060051,0.006288,0,-6.33516,0,0.391105,
9,10,17, 09/10 18,0,1.46623,0.597102,0,0,0.969695,0,1.65865,1.64611,0.247934,0,3.03303,6.58573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15832,1130.99,970.7,0.661997,89.9626,100,3.50263e-05,0.0060051,0.006288,0,-3.28418,0,0.577229,
9,10,18, 09/10 19,0,1.30556,0.571485,0,0,1.5478,0,1.80407,2.68156,0.47333,0,3.42485,8.3838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31878,1130.99,970.7,2.58804,89.9626,100,0.000136933,0.0060051,0.006288,7.32e-05,-0.433411,0,2.27402,
9,10,19, 09/10 20,0,0.874505,0.479628,0,0,0.97373,0,1.90044,2.60308,0.659279,0,2.32786,7.49067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96492,1130.99,970.7,2.57213,89.9626,100,0.000136092,0.0060051,0.006288,0.000171721,0,0,3.56688,
9,10,20, 09/10 21,0,0.515818,0.388337,0,0,0,0,1.98301,1.04101,0.636739,0,0.904155,4.56491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58416,1130.99,970.7,2.57213,89.9626,100,0.000136092,0.0060051,0.006288,0.000217679,0,0,3.26784,
9,10,21, 09/10 22,0,0.3754,0.348785,0,0,0.225905,0,1.97377,0.878121,0.540948,0,0.95009,4.34293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.638,1130.99,970.7,2.32225,89.9626,100,0.00012287,0.0060051,0.006288,0.00071027,0,0,5.66624,
9,10,22, 09/10 23,0,0.0148261,0.245236,0,0,0.70739,0,1.75494,2.73532,0.354996,0,0.967452,5.81272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5393,1130.99,970.7,2.30889,89.9626,100,0.000122163,0.0060051,0.006288,0.00139,0,0,8.73028,
9,10,23, 09/10 24,0,0.119347,0.275872,0,0,0.429128,0,1.50368,0.52172,0.21976,0,0.824346,3.06951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2341,1130.99,970.7,2.313,89.9626,100,0.000122381,0.0060051,0.006288,0.00134187,0,0,8.4906,
9,10,24, 09/11 01,0,0.0693554,0.261202,0,0,0.358075,0,1.20779,0.478512,0.129602,0,0.688632,2.50453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78143,1130.99,970.7,2.31443,89.9626,100,0.000122457,0.0060051,0.006288,0.000684663,0,0,4.20815,
9,11,1, 09/11 02,0,0.0260116,0.248551,0,0,0,0,1.09811,0.455358,0.107062,0,0.274563,1.93509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5608,1130.99,970.7,2.15479,89.9626,100,0.00011401,0.0060051,0.006288,0.0021249,0,0,7.17639,
9,11,2, 09/11 03,0,0.00238249,0.241674,0,0,0,0,1.05533,0.443857,0.0845232,0,0.244057,1.82776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7715,1130.99,970.7,2.15479,89.9626,100,0.00011401,0.0060051,0.006288,0.00124109,0,0,4.98574,
9,11,3, 09/11 04,0,0,0.240981,0,0,0,0,1.04842,0.437183,0.0957928,0,0.240981,1.82238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90485,1130.99,970.7,2.15121,89.9626,100,0.00011382,0.0060051,0.006288,0.000902019,0,0,4.30508,
9,11,4, 09/11 05,0,0,0.240981,0,0,0,0,1.00081,0.433605,0.118332,0,0.240981,1.79373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48044,1130.99,970.7,2.13996,89.9626,100,0.000113225,0.0060051,0.006288,0.000736031,0,0,3.97176,
9,11,5, 09/11 06,0,0,0.240981,0,0,0.200121,0,1.07881,0.509347,0.174681,0,0.441103,2.20394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8079,1130.99,970.7,2.13982,89.9626,100,0.000113218,0.0060051,0.006288,0.000908111,0,0,5.01433,
9,11,6, 09/11 07,0,0,0.240981,0,0,0.213014,0,1.22513,0.565778,0.236665,0,0.453995,2.48157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8146,1130.99,970.7,2.15352,89.9626,100,0.000113943,0.0060051,0.006288,0.00118917,0,0,5.80498,
9,11,7, 09/11 08,0,0,0.240981,0,0,0.751976,0,1.32142,0.619421,0.23103,0,0.992957,3.16483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45376,1130.99,970.7,1.60142,89.9626,100,8.47311e-05,0.0060051,0.006288,0.000543348,-1.12099,0,3.16542,
9,11,8, 09/11 09,0,0,0.240981,0,0,1.04777,0,1.23873,0.691515,0.191586,0,1.28875,3.41058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98527,1130.99,970.7,0.108884,89.9626,100,5.76107e-06,0.0060051,0.006288,0,-3.262,0,0.44132,
9,11,9, 09/11 10,0,0,0.240981,0,0,1.23847,0,1.17296,1.40331,0.163411,0,1.47945,4.21913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95307,1130.99,970.7,0.101806,89.9626,100,5.38656e-06,0.0060051,0.006288,0,-7.30865,0,0.41603,
9,11,10, 09/11 11,0,0.0492911,0.252287,0,0,1.22261,0,1.18461,2.48021,0.152141,0,1.52419,5.34115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93221,1130.99,970.7,0.084949,89.9626,100,4.49465e-06,0.0060051,0.006288,0,-9.21482,0,0.399648,
9,11,11, 09/11 12,0,0.542651,0.362704,0,0,1.20241,0,1.18461,0.948109,0.140872,0,2.10777,4.38136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94091,1130.99,970.7,0.0732065,89.9626,100,3.87336e-06,0.0060051,0.006288,0,-10.633,0,0.406475,
9,11,12, 09/11 13,0,0.785721,0.416347,0,0,0.744325,0,1.19009,0.641667,0.118332,0,1.94639,3.89648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92878,1130.99,970.7,0.070893,89.9626,100,3.75095e-06,0.0060051,0.006288,0,-11.3738,0,0.396953,
9,11,13, 09/11 14,0,1.0239,0.477124,0,0,0.32591,0,1.21564,0.62294,0.118332,0,1.82694,3.78385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90797,1130.99,970.7,0.0894011,89.9626,100,4.73021e-06,0.0060051,0.006288,0,-11.3021,0,0.380604,
9,11,14, 09/11 15,0,1.12171,0.50847,0,0,0.362505,0,1.25677,0.627918,0.118332,0,1.99269,3.99571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93384,1130.99,970.7,0.089576,89.9626,100,4.73947e-06,0.0060051,0.006288,0,-10.3823,0,0.400924,
9,11,15, 09/11 16,0,1.17579,0.527679,0,0,0.478264,0,1.29057,0.727681,0.146506,0,2.18173,4.34648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91306,1130.99,970.7,0.101631,89.9626,100,5.3773e-06,0.0060051,0.006288,0,-8.76562,0,0.384603,
9,11,16, 09/11 17,0,1.15197,0.530963,0,0,0,0,1.44905,1.07776,0.174681,0,1.68293,4.38442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93275,1130.99,970.7,0.106433,89.9626,100,5.63137e-06,0.0060051,0.006288,0,-6.31986,0,0.400073,
9,11,17, 09/11 18,0,1.14131,0.534573,0,0,0,0,1.65865,1.52,0.247934,0,1.67588,5.10247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13036,1130.99,970.7,0.343519,89.9626,100,1.81756e-05,0.0060051,0.006288,0,-3.21166,0,0.555267,
9,11,18, 09/11 19,0,0.820927,0.461117,0,0,0,0,1.80407,1.48322,0.47333,0,1.28204,5.04266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76545,1130.99,970.7,2.31398,89.9626,100,0.000122433,0.0060051,0.006288,0,-0.416417,0,1.83944,
9,11,19, 09/11 20,0,0.418744,0.361829,0,0,0,0,1.90044,1.05087,0.659279,0,0.780573,4.39116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75891,1130.99,970.7,2.30915,89.9626,100,0.000122177,0.0060051,0.006288,0.000157737,0,0,2.6197,
9,11,20, 09/11 21,0,0.0450698,0.254402,0,0,0.312921,0,1.98301,0.747721,0.636739,0,0.612393,3.97986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3133,1130.99,970.7,2.31349,89.9626,100,0.000122407,0.0060051,0.006288,8.68e-05,0,0,2.26972,
9,11,21, 09/11 22,0,0.143501,0.283486,0,0,0.663472,0,1.97377,0.618558,0.540948,0,1.09046,4.22373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2415,1130.99,970.7,2.15479,89.9626,100,0.00011401,0.0060051,0.006288,0.000562193,0,0,4.5695,
9,11,22, 09/11 23,0,0,0.240981,0,0,1.21403,0,1.75494,0.808194,0.354996,0,1.45501,4.37314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.946,1130.99,970.7,2.15479,89.9626,100,0.00011401,0.0060051,0.006288,0.00162724,0,0,9.8351,
9,11,23, 09/11 24,0,0.0339127,0.25117,0,0,0.538285,0,1.50368,2.70459,0.21976,0,0.823367,5.2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6804,1130.99,970.7,2.15479,89.9626,100,0.00011401,0.0060051,0.006288,0.00300821,0,0,13.5534,
9,11,24, 09/12 01,0,0.0175907,0.246271,0,0,0.446142,0,1.21162,0.482295,0.129602,0,0.710004,2.53352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0141,1130.99,970.7,2.16217,89.9626,100,0.000114401,0.0060051,0.006288,0.00323771,0,0,10.6739,
9,12,1, 09/12 02,0,0,0.240981,0,0,0.646947,0,1.11225,0.455176,0.107062,0,0.887928,2.56242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90728,1130.99,970.7,2.46347,89.9626,100,0.000130342,0.0060051,0.006288,0.000993239,0,0,4.30699,
9,12,2, 09/12 03,0,0,0.240981,0,0,0.27652,0,1.05183,0.443009,0.0845232,0,0.517501,2.09687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48076,1130.99,970.7,2.46347,89.9626,100,0.000130342,0.0060051,0.006288,0.000853959,0,0,3.97201,
9,12,3, 09/12 04,0,0,0.240981,0,0,0,0,1.04876,0.433859,0.0957928,0,0.240981,1.81939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29031,1130.99,970.7,2.45819,89.9626,100,0.000130063,0.0060051,0.006288,0.000465049,0,0,3.03705,
9,12,4, 09/12 05,0,0,0.240981,0,0,0,0,0.997316,0.429027,0.118332,0,0.240981,1.78566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57732,1130.99,970.7,2.43736,89.9626,100,0.000128961,0.0060051,0.006288,0.000234515,0,0,2.47707,
9,12,5, 09/12 06,0,0,0.240981,0,0,0,0,1.07531,0.439719,0.174681,0,0.240981,1.93069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48822,1130.99,970.7,2.44296,89.9626,100,0.000129257,0.0060051,0.006288,0.000163827,0,0,2.4071,
9,12,6, 09/12 07,0,0,0.240981,0,0,0,0,1.201,0.484781,0.236665,0,0.240981,2.16343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00025,1130.99,970.7,2.46404,89.9626,100,0.000130372,0.0060051,0.006288,0.000554178,0,0,3.59463,
9,12,7, 09/12 08,0,0,0.240981,0,0,0,0,1.29346,0.856052,0.23103,0,0.240981,2.62152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18129,1130.99,970.7,1.97837,89.9626,100,0.000104676,0.0060051,0.006288,0.000267666,-0.319297,0,2.16604,
9,12,8, 09/12 09,0,0,0.240981,0,0,0.412066,0,1.23225,3.17607,0.191586,0,0.653048,5.25296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14603,1130.99,970.7,0.244001,89.9626,100,1.29101e-05,0.0060051,0.006288,0,-0.942912,0,0.567579,
9,12,9, 09/12 10,0,0,0.240981,0,0,1.20774,0,1.19793,3.06295,0.163411,0,1.44872,5.87302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04376,1130.99,970.7,0.127448,89.9626,100,6.74325e-06,0.0060051,0.006288,0,-1.94712,0,0.487254,
9,12,10, 09/12 11,0,0,0.240981,0,0,2.75512,0,1.21649,2.28503,0.152141,0,2.99611,6.64977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03742,1130.99,970.7,0.118194,89.9626,100,6.25362e-06,0.0060051,0.006288,0,-3.35971,0,0.482276,
9,12,11, 09/12 12,0,0,0.240981,0,0,3.03872,0,1.19535,4.14207,0.140872,0,3.2797,8.75799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02294,1130.99,970.7,0.10607,89.9626,100,5.61214e-06,0.0060051,0.006288,0,-5.51558,0,0.470906,
9,12,12, 09/12 13,0,0.346783,0.328453,0,0,1.59648,0,1.18702,3.10253,0.118332,0,2.27172,6.6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02228,1130.99,970.7,0.113323,89.9626,100,5.99591e-06,0.0060051,0.006288,0,-6.34998,0,0.470385,
9,12,13, 09/12 14,0,0.501505,0.367498,0,0,1.35546,0,1.22289,4.02164,0.118332,0,2.22447,7.58733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02028,1130.99,970.7,0.113148,89.9626,100,5.98666e-06,0.0060051,0.006288,0,-6.2811,0,0.468815,
9,12,14, 09/12 15,0,0.577749,0.385281,0,0,1.08235,0,1.2809,6.40102,0.118332,0,2.04538,9.84563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0233,1130.99,970.7,0.113429,89.9626,100,6.00151e-06,0.0060051,0.006288,0,-5.15897,0,0.471186,
