,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
10,6,12, 10/06 13,0,33.7298,23.7875,0,0,0,8.0081,75.7355,2.05188,0.30713,0.150073,65.5254,143.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03692,471.329,833.237,0.07273,89.9626,100,3.84815e-06,0.0054633,0.006288,0,-35.2048,0,0.573178,
10,6,13, 10/06 14,0,38.4088,25.0743,0,0,0,8.48102,132.918,2.05188,0.30713,0.150073,71.9641,207.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03999,471.329,833.237,0.07273,89.9626,100,3.84815e-06,0.0054633,0.006288,0,-35.9675,0,0.575523,
10,6,14, 10/06 15,0,39.5126,25.8813,0,0,0,8.56055,136.175,2.05188,0.30713,0.150073,73.9545,212.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0386,471.329,833.237,0.0799144,89.9626,100,4.22827e-06,0.0054633,0.006288,0,-33.24,0,0.574462,
10,6,15, 10/06 16,0,37.1251,25.9771,0,0,0,8.31942,133.508,2.05188,0.279209,0.150073,71.4216,207.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06601,471.329,833.237,0.0863382,89.9626,100,4.56815e-06,0.0054633,0.006288,0,-25.6505,0,0.595441,
10,6,16, 10/06 17,0,30.2195,25.441,0,0,0,7.53098,126.545,2.05188,0.200827,0.150073,63.1915,192.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15702,471.329,833.237,0.186324,89.9626,100,9.8584e-06,0.0054633,0.006288,0,-15.4395,0,0.665101,
10,6,17, 10/06 18,0,25.3031,24.9654,0,0,0,8.11692,124.916,2.05188,0.245467,0.150073,58.3854,185.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25189,471.329,833.237,1.55458,89.9626,100,8.22528e-05,0.0054633,0.006288,0,-4.60318,0,1.50313,
10,6,18, 10/06 19,0,21.1235,23.6866,0,0,0,6.86171,22.9671,2.05188,0.32512,0.150073,51.6717,77.1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55105,471.329,833.237,2.01083,89.9626,100,0.000106393,0.0054633,0.006288,0,-0.0440528,0,1.73212,
10,6,19, 10/06 20,0.00047265,14.7112,23.5213,0,0.00555285,0,6.96718,21.3386,2.05188,0.333343,0.150073,45.2057,69.0796,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76131,0,0,0,0,0,0,0,0,0,0,8.76131,8.76131,5.55096,471.329,833.237,2.01083,89.9626,100,0.000106393,0.0054633,0.006288,0,0,0,1.73205,
10,6,20, 10/06 21,0.00153332,13.72,23.5213,0,0.0117876,0,5.50155,8.99327,2.05188,0.333343,0.150073,42.7562,54.2847,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4226,0,0,0,0,0,0,0,0,0,0,28.4226,28.4226,5.55738,471.329,833.237,2.02676,89.9626,100,0.000107236,0.0054633,0.006288,0,0,0,1.73697,
10,6,21, 10/06 22,0.00205402,13.2016,23.5213,0,0.011482,0,5.03118,8.47391,2.05188,0.285722,0.150073,41.7677,52.7293,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0745,0,0,0,0,0,0,0,0,0,0,38.0745,38.0745,5.5597,471.329,833.237,2.03659,89.9626,100,0.000107756,0.0054633,0.006288,0,0,0,1.73874,
10,6,22, 10/06 23,0.00258944,12.6472,7.87145,0,0.00826114,0,1.94651,5.87711,2.05188,0.0476204,0,22.4761,30.4527,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9994,0,0,0,0,0,0,0,0,0,0,47.9994,47.9994,5.55999,471.329,833.237,2.03928,89.9626,100,0.000107898,0.0054633,0.006288,0,0,0,1.73896,
10,6,23, 10/06 24,0.00280094,12.4279,7.87145,0,0.00502791,0,1.94651,5.87711,2.05188,0.0476204,0,22.2537,30.2303,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7532,0,0,0,0,0,0,0,0,0,0,51.7532,51.7532,5.56006,471.329,833.237,2.03928,89.9626,100,0.000107898,0.0054633,0.006288,0,0,0,1.73902,
10,6,24, 10/07 01,0.00296456,12.212,7.87145,0,0.00501376,0,1.94125,5.87711,2.05188,0.0476204,0,22.0327,30.0093,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3186,0,0,0,0,0,0,0,0,0,0,54.3186,54.3186,5.56346,471.329,833.237,2.05384,89.9626,100,0.000108669,0.0054633,0.006288,0,0,0,1.74162,
10,7,1, 10/07 02,0.00310278,12.5285,7.87145,0,0.0050097,0,1.94125,5.87711,2.05188,0.0476204,0,22.3494,30.326,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4464,0,0,0,0,0,0,0,0,0,0,56.4464,56.4464,5.5976,471.329,833.237,2.12511,89.9626,100,0.00011244,0.0054633,0.006288,0,0,0,1.76775,
10,7,2, 10/07 03,0.00324508,12.329,7.87145,0,0.00501311,0,1.94125,5.87711,2.05188,0.0476204,0,22.15,30.1266,0,0,0,0,0,0,0,0,0,0,0,0,0,58.61,0,0,0,0,0,0,0,0,0,0,58.61,58.61,5.59558,471.329,833.237,2.11773,89.9626,100,0.000112049,0.0054633,0.006288,0,0,0,1.7662,
10,7,3, 10/07 04,0.00334372,12.0883,7.87145,0,0.0050198,0,1.94125,5.87711,2.05188,0.0476204,0,21.9094,29.886,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0953,0,0,0,0,0,0,0,0,0,0,60.0953,60.0953,5.59367,471.329,833.237,2.10881,89.9626,100,0.000111577,0.0054633,0.006288,0,0,0,1.76474,
10,7,4, 10/07 05,0.00344358,11.7897,7.87145,0,0.00503056,0,1.94651,5.87711,2.05188,0.0476204,0,21.6162,29.5928,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5857,0,0,0,0,0,0,0,0,0,0,61.5857,61.5857,5.58916,471.329,833.237,2.09865,89.9626,100,0.00011104,0.0054633,0.006288,0,0,0,1.76129,
10,7,5, 10/07 06,0.0035581,10.8856,7.87145,0,0.00504791,0,1.95701,5.87711,2.05188,0.0476204,0,20.7227,28.6993,0,0,0,0,0,0,0,0,0,0,0,0,0,63.2808,0,0,0,0,0,0,0,0,0,0,63.2808,63.2808,5.58918,471.329,833.237,2.09865,89.9626,100,0.00011104,0.0054633,0.006288,0,0,0,1.76131,
10,7,6, 10/07 07,0.0110928,10.5957,23.5213,0,0.00501103,0,2.686,7.50559,2.05188,0.045641,0.150073,36.8191,46.5723,0,0,0,0,0,0,0,0,0,0,0,0,0,57.8178,0,0,0,0,0,0,0,0,0,0,57.8178,57.8178,5.58973,471.329,833.237,2.10189,89.9626,100,0.000111211,0.0054633,0.006288,0,0,0,1.76173,
10,7,7, 10/07 08,0.00233162,10.4202,23.5213,0,0.0114466,0,5.81754,24.0762,2.05188,0.192705,0.150073,39.7728,66.2437,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2203,0,0,0,0,0,0,0,0,0,0,43.2203,43.2203,5.23128,471.329,833.237,1.60042,89.9626,100,8.46782e-05,0.0054633,0.006288,0,-4.77646,0,1.48736,
10,7,8, 10/07 09,0.00170682,13.7143,23.6037,0,0.00901211,0,10.3018,43.763,2.05188,0.335051,0.150073,47.6306,93.9306,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1179,0,0,0,0,0,0,0,0,0,0,16.1179,16.1179,3.66193,471.329,833.237,0.0485026,89.9626,100,2.56627e-06,0.0054633,0.006288,0,-17.6714,0,0.286156,
10,7,9, 10/07 10,0,25.8331,24.2041,0,0,0,10.4398,134.476,2.05188,0.362971,0.150073,60.477,197.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63586,471.329,833.237,0.0226724,89.9626,100,1.1996e-06,0.0054633,0.006288,0,-29.5523,0,0.266201,
10,7,10, 10/07 11,0,32.7485,24.8612,0,0,0,10.3316,136.105,2.05188,0.362971,0.150073,67.9413,206.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67936,471.329,833.237,0.020184,89.9626,100,1.06793e-06,0.0054633,0.006288,0,-37.9681,0,0.299494,
10,7,11, 10/07 12,0,35.1753,23.8395,0,0,0,10.2738,75.6651,2.05188,0.362971,0.150073,69.2885,147.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61302,471.329,833.237,0.0153821,89.9626,100,8.13866e-07,0.0054633,0.006288,0,-42.5032,0,0.248718,
10,7,12, 10/07 13,0,37.3992,23.8666,0,0,0,8.87343,75.7355,2.05188,0.30713,0.150073,70.1392,148.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61558,471.329,833.237,0.0153821,89.9626,100,8.13866e-07,0.0054633,0.006288,0,-44.2319,0,0.250672,
10,7,13, 10/07 14,0,41.4156,25.2694,0,0,0,9.40846,132.918,2.05188,0.30713,0.150073,76.0935,211.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67031,471.329,833.237,0.020184,89.9626,100,1.06793e-06,0.0054633,0.006288,0,-42.9687,0,0.292565,
10,7,14, 10/07 15,0,43.1017,26.2024,0,0,0,9.17631,136.175,2.05188,0.30713,0.150073,78.4804,217.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62215,471.329,833.237,0.0226724,89.9626,100,1.1996e-06,0.0054633,0.006288,0,-38.6262,0,0.255702,
10,7,15, 10/07 16,0,39.548,26.4267,0,0,0,8.5978,133.508,2.05188,0.279209,0.150073,74.5725,210.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67301,471.329,833.237,0.0251608,89.9626,100,1.33126e-06,0.0054633,0.006288,0,-31.2675,0,0.294634,
10,7,16, 10/07 17,0,33.2894,25.9731,0,0,0,7.61549,126.545,2.05188,0.209349,0.150073,66.878,195.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70417,471.329,833.237,0.0610135,89.9626,100,3.22823e-06,0.0054633,0.006288,0,-21.0447,0,0.318487,
10,7,17, 10/07 18,0,28.2832,25.4619,0,0,0,7.65698,124.916,2.05188,0.249594,0.150073,61.4021,188.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68981,471.329,833.237,1.22725,89.9626,100,6.4934e-05,0.0054633,0.006288,0,-8.01953,0,1.07291,
10,7,18, 10/07 19,0,17.5974,23.6952,0,0,0,6.81634,22.9671,2.05188,0.325831,0.150073,48.1089,73.6038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58928,471.329,833.237,2.09761,89.9626,100,0.000110985,0.0054633,0.006288,0,-0.0656871,0,1.76138,
10,7,19, 10/07 20,0.000279187,13.8198,23.5213,0,0.00569899,0,6.96718,21.3386,2.05188,0.333343,0.150073,44.3143,68.1882,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17518,0,0,0,0,0,0,0,0,0,0,5.17518,5.17518,5.58958,471.329,833.237,2.09976,89.9626,100,0.000111098,0.0054633,0.006288,0,0,0,1.76161,
10,7,20, 10/07 21,0.00131907,12.7287,23.5213,0,0.010314,0,5.50155,8.99327,2.05188,0.333343,0.150073,41.7632,53.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4511,0,0,0,0,0,0,0,0,0,0,24.4511,24.4511,5.59516,471.329,833.237,2.11209,89.9626,100,0.000111751,0.0054633,0.006288,0,0,0,1.76588,
10,7,21, 10/07 22,0.00436872,11.8102,23.5213,0,0.0115729,0,5.03118,8.47391,2.05188,0.285722,0.150073,40.3787,51.3403,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2467,0,0,0,0,0,0,0,0,0,0,35.2467,35.2467,5.59613,471.329,833.237,2.12022,89.9626,100,0.000112181,0.0054633,0.006288,0,0,0,1.76662,
10,7,22, 10/07 23,0.00249247,10.8769,7.87145,0,0.00987995,0,1.94651,5.87711,2.05188,0.0476204,0,20.7072,28.6838,0,0,0,0,0,0,0,0,0,0,0,0,0,46.202,0,0,0,0,0,0,0,0,0,0,46.202,46.202,5.59664,471.329,833.237,2.12468,89.9626,100,0.000112417,0.0054633,0.006288,0,0,0,1.76702,
10,7,23, 10/07 24,0.00271858,10.978,7.87145,0,0.00503714,0,1.94651,5.87711,2.05188,0.0476204,0,20.8037,28.7803,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3666,0,0,0,0,0,0,0,0,0,0,50.3666,50.3666,5.59781,471.329,833.237,2.13028,89.9626,100,0.000112713,0.0054633,0.006288,0,0,0,1.76791,
10,7,24, 10/08 01,0.00289866,10.4541,7.87145,0,0.00501752,0,1.94125,5.87711,2.05188,0.0476204,0,20.2747,28.2513,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2947,0,0,0,0,0,0,0,0,0,0,53.2947,53.2947,5.59793,471.329,833.237,2.14036,89.9626,100,0.000113246,0.0054633,0.006288,0,0,0,1.768,
10,8,1, 10/08 02,0.00305019,10.044,7.87145,0,0.00501023,0,1.94125,5.87711,2.05188,0.0476204,0,19.8647,27.8414,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6397,0,0,0,0,0,0,0,0,0,0,55.6397,55.6397,5.70512,471.329,833.237,2.33423,89.9626,100,0.000123504,0.0054633,0.006288,0,0,0,1.85005,
10,8,2, 10/08 03,0.00321625,10.0398,7.87145,0,0.0050123,0,1.94125,5.87711,2.05188,0.0476204,0,19.8607,27.8373,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1731,0,0,0,0,0,0,0,0,0,0,58.1731,58.1731,5.70191,471.329,833.237,2.32868,89.9626,100,0.00012321,0.0054633,0.006288,0,0,0,1.84759,
10,8,3, 10/08 04,0.00334346,10.0393,7.87145,0,0.0050206,0,1.94125,5.87711,2.05188,0.0476204,0,19.8604,27.837,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0912,0,0,0,0,0,0,0,0,0,0,60.0912,60.0912,5.70119,471.329,833.237,2.32175,89.9626,100,0.000122844,0.0054633,0.006288,0,0,0,1.84704,
10,8,4, 10/08 05,0.00342068,9.72053,7.87145,0,0.00502863,0,1.94651,5.87711,2.05188,0.0476204,0,19.5469,27.5235,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2454,0,0,0,0,0,0,0,0,0,0,61.2454,61.2454,5.6971,471.329,833.237,2.30721,89.9626,100,0.000122075,0.0054633,0.006288,0,0,0,1.84391,
10,8,5, 10/08 06,0.00352543,9.52325,7.87145,0,0.00504329,0,1.95701,5.87711,2.05188,0.0476204,0,19.3603,27.3369,0,0,0,0,0,0,0,0,0,0,0,0,0,62.799,0,0,0,0,0,0,0,0,0,0,62.799,62.799,5.69716,471.329,833.237,2.30721,89.9626,100,0.000122075,0.0054633,0.006288,0,0,0,1.84396,
10,8,6, 10/08 07,0.0246339,9.62606,23.5213,0,0.00500974,0,2.71083,7.50559,2.05188,0.0476204,0.150073,35.8879,45.643,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9536,0,0,0,0,0,0,0,0,0,0,56.9536,56.9536,5.70241,471.329,833.237,2.32688,89.9626,100,0.000123115,0.0054633,0.006288,0,0,0,1.84798,
10,8,7, 10/08 08,0.00224816,10.7809,23.5213,0,0.0114364,0,6.22359,24.0762,2.05188,0.250198,0.150073,40.5395,67.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6732,0,0,0,0,0,0,0,0,0,0,41.6732,41.6732,5.43149,471.329,833.237,1.98933,89.9626,100,0.000105256,0.0054633,0.006288,0,-0.688638,0,1.64061,
10,8,8, 10/08 09,0.00812685,12.1338,23.6037,0,0.00796296,0,10.5838,43.763,2.05188,0.360981,0.150073,46.3374,92.6633,0,0,0,0,0,0,0,0,0,0,0,0,0,15.481,0,0,0,0,0,0,0,0,0,0,15.481,15.481,3.86164,471.329,833.237,0.12779,89.9626,100,6.76135e-06,0.0054633,0.006288,0,-3.40724,0,0.439014,
10,8,9, 10/08 10,0,14.6172,24.1664,0,0,0,10.3952,134.476,2.05188,0.362971,0.150073,49.1788,186.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68396,471.329,833.237,0.0371679,89.9626,100,1.96655e-06,0.0054633,0.006288,0,-6.42218,0,0.303012,
10,8,10, 10/08 11,0,17.9944,24.6579,0,0,0,9.9095,136.105,2.05188,0.362971,0.150073,52.5618,191.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64764,471.329,833.237,0.0274262,89.9626,100,1.45112e-06,0.0054633,0.006288,0,-15.2739,0,0.275217,
10,8,11, 10/08 12,0,19.9751,23.7748,0,0,0,9.7429,75.6651,2.05188,0.362971,0.150073,53.4928,131.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72536,471.329,833.237,0.0274262,89.9626,100,1.45112e-06,0.0054633,0.006288,0,-34.4029,0,0.334701,
10,8,12, 10/08 13,0,30.4595,23.8089,0,0,0,8.79961,75.7355,2.05188,0.30713,0.150073,63.0681,141.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65789,471.329,833.237,0.0298087,89.9626,100,1.57718e-06,0.0054633,0.006288,0,-45.4056,0,0.283064,
10,8,13, 10/08 14,0,36.8989,25.1141,0,0,0,9.38652,132.918,2.05188,0.30713,0.150073,71.3994,206.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69197,471.329,833.237,0.0274262,89.9626,100,1.45112e-06,0.0054633,0.006288,0,-43.676,0,0.309146,
10,8,14, 10/08 15,0,38.9903,26.0391,0,0,0,9.1823,136.175,2.05188,0.30713,0.150073,74.2117,212.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65936,471.329,833.237,0.0322971,89.9626,100,1.70884e-06,0.0054633,0.006288,0,-39.6253,0,0.284182,
10,8,15, 10/08 16,0,35.721,26.2353,0,0,0,8.60022,133.508,2.05188,0.279209,0.150073,70.5566,206.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72512,471.329,833.237,0.0371679,89.9626,100,1.96655e-06,0.0054633,0.006288,0,-32.3683,0,0.334521,
10,8,16, 10/08 17,0,30.1343,25.7741,0,0,0,7.40955,126.545,2.05188,0.210372,0.150073,63.3179,192.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70456,471.329,833.237,0.0495039,89.9626,100,2.61925e-06,0.0054633,0.006288,0,-21.2514,0,0.318784,
10,8,17, 10/08 18,0,21.8424,25.3644,0,0,0,7.96675,124.916,2.05188,0.250891,0.150073,55.1736,182.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62284,471.329,833.237,1.07513,89.9626,100,5.68853e-05,0.0054633,0.006288,0,-7.97508,0,1.02165,
10,8,18, 10/08 19,0,13.378,23.6868,0,0,0,6.84031,22.9671,2.05188,0.325725,0.150073,43.9051,69.3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7024,471.329,833.237,2.32538,89.9626,100,0.000123036,0.0054633,0.006288,0,-0.0709942,0,1.84796,
10,8,19, 10/08 20,0.000307549,11.6127,23.5213,0,0.00567843,0,6.96718,21.3386,2.05188,0.333343,0.150073,42.1072,65.9811,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70091,0,0,0,0,0,0,0,0,0,0,5.70091,5.70091,5.7027,471.329,833.237,2.33197,89.9626,100,0.000123385,0.0054633,0.006288,0,0,0,1.8482,
10,8,20, 10/08 21,0.00137392,11.0096,23.5213,0,0.0118978,0,5.50155,8.99327,2.05188,0.333343,0.150073,40.0457,51.5743,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4678,0,0,0,0,0,0,0,0,0,0,25.4678,25.4678,5.70265,471.329,833.237,2.33023,89.9626,100,0.000123292,0.0054633,0.006288,0,0,0,1.84816,
10,8,21, 10/08 22,0.0045924,10.699,23.5213,0,0.0115605,0,5.03118,8.47391,2.05188,0.285722,0.150073,39.2676,50.2292,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9819,0,0,0,0,0,0,0,0,0,0,35.9819,35.9819,5.70505,471.329,833.237,2.33457,89.9626,100,0.000123522,0.0054633,0.006288,0,0,0,1.84999,
10,8,22, 10/08 23,0.00251883,10.0354,7.87145,0,0.00907793,0,1.94651,5.87711,2.05188,0.0476204,0,19.8649,27.8415,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6906,0,0,0,0,0,0,0,0,0,0,46.6906,46.6906,5.70516,471.329,833.237,2.33457,89.9626,100,0.000123522,0.0054633,0.006288,0,0,0,1.85008,
10,8,23, 10/08 24,0.00274819,9.74676,7.87145,0,0.00503299,0,1.94651,5.87711,2.05188,0.0476204,0,19.5725,27.5491,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8737,0,0,0,0,0,0,0,0,0,0,50.8737,50.8737,5.70525,471.329,833.237,2.33672,89.9626,100,0.000123636,0.0054633,0.006288,0,0,0,1.85014,
10,8,24, 10/09 01,0.00295858,9.34768,7.87145,0,0.00501398,0,1.94125,5.87711,2.05188,0.0476204,0,19.1684,27.145,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2242,0,0,0,0,0,0,0,0,0,0,54.2242,54.2242,5.70521,471.329,833.237,2.33982,89.9626,100,0.0001238,0.0054633,0.006288,0,0,0,1.85012,
10,9,1, 10/09 02,0.00313388,9.1594,7.87145,0,0.00500997,0,1.94125,5.87711,2.05188,0.0476204,0,18.9802,26.9569,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9212,0,0,0,0,0,0,0,0,0,0,56.9212,56.9212,5.85259,471.329,833.237,2.67967,89.9626,100,0.000141781,0.0054633,0.006288,0,0,0,1.96293,
10,9,2, 10/09 03,0.00326679,8.72939,7.87145,0,0.00501507,0,1.94125,5.87711,2.05188,0.0476204,0,18.5504,26.527,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9374,0,0,0,0,0,0,0,0,0,0,58.9374,58.9374,5.85386,471.329,833.237,2.67313,89.9626,100,0.000141435,0.0054633,0.006288,0,0,0,1.9639,
10,9,3, 10/09 04,0.00336165,8.2785,7.87145,0,0.00502247,0,1.94125,5.87711,2.05188,0.0476204,0,18.0996,26.0762,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3641,0,0,0,0,0,0,0,0,0,0,60.3641,60.3641,5.85115,471.329,833.237,2.66037,89.9626,100,0.00014076,0.0054633,0.006288,0,0,0,1.96182,
10,9,4, 10/09 05,0.00346282,8.16361,7.87145,0,0.00503437,0,1.94651,5.87711,2.05188,0.0476204,0,17.9901,25.9667,0,0,0,0,0,0,0,0,0,0,0,0,0,61.8717,0,0,0,0,0,0,0,0,0,0,61.8717,61.8717,5.84726,471.329,833.237,2.63766,89.9626,100,0.000139559,0.0054633,0.006288,0,0,0,1.95885,
10,9,5, 10/09 06,0.00358322,8.15927,7.87145,0,0.00505396,0,1.95701,5.87711,2.05188,0.0476204,0,17.9964,25.973,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6507,0,0,0,0,0,0,0,0,0,0,63.6507,63.6507,5.8495,471.329,833.237,2.65766,89.9626,100,0.000140617,0.0054633,0.006288,0,0,0,1.96056,
10,9,6, 10/09 07,0.0879599,8.47916,23.5213,0,0.00501075,0,2.71083,7.50559,2.05188,0.0476204,0.150073,34.8043,44.5594,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5593,0,0,0,0,0,0,0,0,0,0,57.5593,57.5593,5.85592,471.329,833.237,2.67314,89.9626,100,0.000141436,0.0054633,0.006288,0,0,0,1.96547,
10,9,7, 10/09 08,0.00225974,8.47246,23.5213,0,0.0114376,0,6.00513,24.0762,2.05188,0.221964,0.150073,38.0126,64.5127,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8879,0,0,0,0,0,0,0,0,0,0,41.8879,41.8879,5.80756,471.329,833.237,2.59862,89.9626,100,0.000137493,0.0054633,0.006288,0,-2.50212,0,1.92846,
10,9,8, 10/09 09,0.00675478,10.8334,23.6037,0,0.00743905,0,10.1528,43.763,2.05188,0.335051,0.150073,44.6041,90.9041,0,0,0,0,0,0,0,0,0,0,0,0,0,15.106,0,0,0,0,0,0,0,0,0,0,15.106,15.106,4.27853,471.329,833.237,0.237851,89.9626,100,1.25847e-05,0.0054633,0.006288,0,-11.0599,0,0.758109,
10,9,9, 10/09 10,0,16.0612,24.1882,0,0,0,10.3142,134.476,2.05188,0.362971,0.150073,50.5635,187.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14783,471.329,833.237,0.091095,89.9626,100,4.81984e-06,0.0054633,0.006288,0,-28.9517,0,0.658071,
10,9,10, 10/09 11,0,24.0106,24.7883,0,0,0,10.2486,136.105,2.05188,0.362971,0.150073,59.0475,197.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14576,471.329,833.237,0.0863302,89.9626,100,4.56773e-06,0.0054633,0.006288,0,-37.3229,0,0.656488,
10,9,11, 10/09 12,0,28.2601,23.8146,0,0,0,10.0813,75.6651,2.05188,0.362971,0.150073,62.1559,140.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14457,471.329,833.237,0.0863302,89.9626,100,4.56773e-06,0.0054633,0.006288,0,-43.0511,0,0.655574,
