,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
12,20,15, 12/20 15,2.64412,9.86892,6.79733,0,0.369279,0,1.53939,17.0663,2.05188,0.0309758,0,21.219,40.3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56684,631.551,853.269,2.4067,89.9626,100,0.000127339,0.0054633,0.006288,0,-27.0813,0,1.7442,
12,20,16, 12/20 16,2.72507,8.59135,6.51972,0,0.303642,0,1.48086,17.0663,2.05188,0.0350439,0,19.6206,38.7739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82888,631.551,853.269,2.83693,89.9626,100,0.000150102,0.0054633,0.006288,0,-16.0352,0,1.94477,
12,20,17, 12/20 17,3.40911,6.27616,6.3158,0,0.215123,0,1.85026,17.0663,2.05188,0.045264,0,18.0664,37.2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26262,631.551,853.269,3.70488,89.9626,100,0.000196025,0.0054633,0.006288,0,-3.34342,0,2.27677,
12,20,18, 12/20 18,4.28142,3.65635,6.30951,0,0.163346,0,1.21369,17.0663,2.05188,0.0476204,0,15.6243,34.7901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26441,631.551,853.269,3.72643,89.9626,100,0.000197165,0.0054633,0.006288,0,0,0,2.27814,
12,20,19, 12/20 19,5.16933,2.5359,6.31729,0,0.155178,0,1.21369,4.72094,2.05188,0.0476204,0,15.3914,22.2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26729,631.551,853.269,3.72174,89.9626,100,0.000196917,0.0054633,0.006288,0,0,0,2.28035,
12,20,20, 12/20 20,5.78699,1.69004,6.32804,0,0.129429,0,1.21369,4.72094,2.05188,0.0476204,0,15.1482,21.9686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19014,631.551,853.269,3.70602,89.9626,100,0.000196085,0.0054633,0.006288,0.000373302,0,0,2.98671,
12,20,21, 12/20 21,6.02697,1.15801,6.33139,0,0.0750214,0,1.20844,4.72094,2.05188,0.0476204,0,14.7998,21.6203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50547,631.551,853.269,3.70243,89.9626,100,0.000195896,0.0054633,0.006288,0.000492876,0,0,3.22807,
12,20,22, 12/20 22,6.1531,1.15154,6.33467,0,0.0760326,0,1.20844,4.72094,2.05188,0.0476204,0,14.9238,21.7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0018,631.551,853.269,3.81145,89.9626,100,0.000201664,0.0054633,0.006288,0.00174611,0,0,5.90424,
12,20,23, 12/20 23,6.3516,1.14278,6.33669,0,0.0761865,0,1.20844,4.72094,2.05188,0.0476204,0,15.1157,21.9361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4819,631.551,853.269,3.80761,89.9626,100,0.00020146,0.0054633,0.006288,0.00263911,0,0,7.80258,
12,20,24, 12/20 24,6.19354,1.13794,6.32792,0,0.0754704,0,1.20844,4.72094,2.05188,0.0476204,0,14.9433,21.7638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5845,631.551,853.269,3.80269,89.9626,100,0.0002012,0.0054633,0.006288,0.00494431,0,0,12.4736,
12,21,1, 12/21 01,4.95926,1.13519,6.30987,0,0.0671491,0,1.94125,7.9779,2.05188,0.0476204,0,14.4127,24.4901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6947,631.551,853.269,3.46115,89.9626,100,0.00018313,0.0054633,0.006288,0.00670015,0,0,15.6196,
12,21,2, 12/21 02,4.84781,1.13208,6.30594,0,0.0663466,0,1.94125,7.9779,2.05188,0.0476204,0,14.2934,24.3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5147,631.551,853.269,3.45865,89.9626,100,0.000182997,0.0054633,0.006288,0.00439988,0,0,10.8893,
12,21,3, 12/21 03,4.88109,1.12986,6.307,0,0.0665261,0,1.94125,7.9779,2.05188,0.0476204,0,14.3257,24.4031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8772,631.551,853.269,3.44453,89.9626,100,0.00018225,0.0054633,0.006288,0.00258862,0,0,7.33968,
12,21,4, 12/21 04,4.9688,1.12822,6.31105,0,0.0671626,0,1.94125,7.9779,2.05188,0.0476204,0,14.4165,24.4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97449,631.551,853.269,3.41733,89.9626,100,0.000180811,0.0054633,0.006288,0.00142693,0,0,5.1179,
12,21,5, 12/21 05,5.12826,1.12835,6.33233,0,0.0682404,0,1.94651,7.9779,2.05188,0.0476204,0,14.6037,24.6811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07048,631.551,853.269,3.41516,89.9626,100,0.000180696,0.0054633,0.006288,0.00106769,0,0,4.42596,
12,21,6, 12/21 06,5.08258,1.12952,6.32987,0,0.0679423,0,1.95701,7.9779,2.05188,0.0476204,0,14.5669,24.6443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1068,631.551,853.269,3.44146,89.9626,100,0.000182088,0.0054633,0.006288,0.00144063,0,0,5.21918,
12,21,7, 12/21 07,17.5235,1.13697,9.0387,0,0.248081,0,2.68822,9.60638,2.05188,0.0463565,0.150073,30.6354,42.4901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4474,631.551,853.269,3.44968,89.9626,100,0.000182523,0.0054633,0.006288,0.00388947,0,0,10.0724,
12,21,8, 12/21 08,11.3192,1.16541,7.91869,0,0.086706,0,5.77381,26.177,2.05188,0.218542,0.150073,26.2638,54.8613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0703,631.551,853.269,3.4333,89.9626,100,0.000181656,0.0054633,0.006288,0.00223851,-6.80094,0,6.72206,
12,21,9, 12/21 09,2.70683,1.44977,7.80505,0,0.107418,0,10.2854,45.8638,2.05188,0.361277,0.150073,22.3544,70.7815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97711,631.551,853.269,2.20339,89.9626,100,0.000116581,0.0054633,0.006288,0.000601916,-20.3833,0,2.82365,
12,21,10, 12/21 10,0.0214676,3.9524,8.48678,0,0.246218,0,10.4762,136.577,2.05188,0.362971,0.150073,23.183,162.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80368,631.551,853.269,1.87068,89.9626,100,9.89778e-05,0.0054633,0.006288,0.000134401,-30.9191,0,1.92549,
12,21,11, 12/21 11,0.00150157,7.22582,9.4001,0,0.404195,0,10.4062,138.205,2.05188,0.362971,0.150073,27.4378,168.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47066,631.551,853.269,1.84422,89.9626,100,9.75776e-05,0.0054633,0.006288,0,-37.9359,0,1.67059,
12,21,12, 12/21 12,0.124234,9.62487,9.86525,0,0.561551,0,10.3572,77.7659,2.05188,0.362971,0.150073,30.5331,110.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47253,631.551,853.269,1.80536,89.9626,100,9.55218e-05,0.0054633,0.006288,0,-40.7953,0,1.67202,
12,21,13, 12/21 13,0.0923872,10.8807,10.6199,0,0.652396,0,8.9772,77.8363,2.05188,0.30713,0.150073,31.2226,111.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46674,631.551,853.269,1.79118,89.9626,100,9.47715e-05,0.0054633,0.006288,0,-40.0654,0,1.66759,
12,21,14, 12/21 14,0.00030019,10.258,10.7224,0,0.641765,0,9.49302,135.019,2.05188,0.31057,0.150073,31.1155,168.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84683,631.551,853.269,1.79302,89.9626,100,9.48687e-05,0.0054633,0.006288,0.000120523,-36.1788,0,1.95851,
12,21,15, 12/21 15,0.000289354,8.99349,10.4315,0,0.557613,0,9.10934,138.276,2.05188,0.339886,0.150073,29.0922,169.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28147,631.551,853.269,1.78064,89.9626,100,9.42135e-05,0.0054633,0.006288,0.000259622,-28.5301,0,2.29119,
12,21,16, 12/21 16,0.0174224,6.80506,8.94052,0,0.371244,0,8.54823,135.609,2.05188,0.350165,0.150073,24.6825,162.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45203,631.551,853.269,2.00594,89.9626,100,0.000106134,0.0054633,0.006288,0.000267507,-16.5699,0,2.42175,
12,21,17, 12/21 17,0.0711002,3.60992,7.43911,0,0.203933,0,9.40016,128.646,2.05188,0.316255,0.150073,20.7242,151.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10493,631.551,853.269,3.45127,89.9626,100,0.000182606,0.0054633,0.006288,0.000298297,-3.48301,0,2.92149,
12,21,18, 12/21 18,0.102967,2.13346,7.00627,0,0.17154,0,9.97197,127.017,2.05188,0.333343,0.150073,19.3862,148.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87326,631.551,853.269,3.4617,89.9626,100,0.000183159,0.0054633,0.006288,0.000542451,0,0,3.50958,
12,21,19, 12/21 19,0.737079,1.20427,6.94777,0,0.05486,0,6.99344,25.0679,2.05188,0.333343,0.150073,15.9374,43.5406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42901,631.551,853.269,3.4697,89.9626,100,0.000183582,0.0054633,0.006288,0.000718563,0,0,3.93496,
12,21,20, 12/21 20,3.72027,1.17953,7.10148,0,0.0557379,0,6.96718,23.4394,2.05188,0.333343,0.150073,19.0242,44.9989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03079,631.551,853.269,3.46621,89.9626,100,0.000183397,0.0054633,0.006288,0.000910212,0,0,4.39558,
12,21,21, 12/21 21,5.73535,1.16784,7.21575,0,0.0617381,0,5.50155,11.0941,2.05188,0.333343,0.150073,19.6822,33.3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1993,631.551,853.269,3.46492,89.9626,100,0.000183329,0.0054633,0.006288,0.00136143,0,0,5.28999,
12,21,22, 12/21 22,7.65548,1.15831,7.42643,0,0.0671438,0,5.03118,10.5747,2.05188,0.285722,0.150073,21.3385,34.4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4194,631.551,853.269,3.46803,89.9626,100,0.000183493,0.0054633,0.006288,0.00250219,0,0,7.75473,
12,21,23, 12/21 23,3.72613,1.15635,6.27651,0,0.0567887,0,1.94651,7.9779,2.05188,0.0476204,0,13.1623,23.2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9279,631.551,853.269,3.4629,89.9626,100,0.000183222,0.0054633,0.006288,0.0034473,0,0,9.67474,
12,21,24, 12/21 24,3.79141,1.14545,6.27807,0,0.0573256,0,1.94651,7.9779,2.05188,0.0476204,0,13.2188,23.2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4899,631.551,853.269,3.46115,89.9626,100,0.00018313,0.0054633,0.006288,0.00627081,0,0,15.4628,
12,22,1, 12/22 01,4.12128,1.13061,6.27691,0,0.0570306,0,1.94125,7.9779,2.05188,0.0476204,0,13.5271,23.6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8958,631.551,853.269,3.38219,89.9626,100,0.000178952,0.0054633,0.006288,0.00697477,0,0,16.5389,
12,22,2, 12/22 02,5.65662,1.14573,6.27686,0,0.0578847,0,1.94125,7.9779,2.05188,0.0476204,0,15.0784,25.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1765,631.551,853.269,3.38219,89.9626,100,0.000178952,0.0054633,0.006288,0.00572272,0,0,13.6922,
12,22,3, 12/22 03,7.6644,1.21519,6.27667,0,0.0589457,0,1.94125,7.9779,2.05188,0.0476204,0,17.1565,27.2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5897,631.551,853.269,3.38048,89.9626,100,0.000178861,0.0054633,0.006288,0.00248886,0,0,7.11966,
12,22,4, 12/22 04,8.86215,1.20865,6.36187,0,0.0598387,0,1.94125,7.9779,2.05188,0.0476204,0,18.4338,28.5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1105,631.551,853.269,3.37888,89.9626,100,0.000178776,0.0054633,0.006288,0.00149602,0,0,5.22199,
12,22,5, 12/22 05,9.20013,1.20609,6.44603,0,0.0605894,0,1.94651,7.9779,2.05188,0.0476204,0,18.8593,28.9367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68463,631.551,853.269,3.37888,89.9626,100,0.000178776,0.0054633,0.006288,0.00130389,0,0,4.89604,
12,22,6, 12/22 06,9.46936,1.2058,6.44975,0,0.0611989,0,1.95701,7.9779,2.05188,0.0476204,0,19.1431,29.2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6976,631.551,853.269,3.38052,89.9626,100,0.000178863,0.0054633,0.006288,0.00167418,0,0,5.67141,
12,22,7, 12/22 07,21.9099,1.21586,9.08827,0,0.23902,0,2.69208,9.60638,2.05188,0.0464114,0.150073,35.1452,46.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8236,631.551,853.269,3.38231,89.9626,100,0.000178958,0.0054633,0.006288,0.00270313,0,0,8.06409,
12,22,8, 12/22 08,13.8632,1.14105,7.88893,0,0.080073,0,5.87086,26.177,2.05188,0.214292,0.150073,28.8441,57.4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45697,631.551,853.269,3.34657,89.9626,100,0.000177067,0.0054633,0.006288,0.000439717,-2.42042,0,3.19095,
12,22,9, 12/22 09,2.71221,1.16621,7.73345,0,0.0530568,0,10.1919,45.8638,2.05188,0.336288,0.150073,21.8569,70.2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32663,631.551,853.269,1.25482,89.9626,100,6.63924e-05,0.0054633,0.006288,3.82e-05,-9.15106,0,1.56035,
12,22,10, 12/22 10,0.0104026,1.4288,7.90172,0,0.140647,0,10.2292,136.577,2.05188,0.362971,0.150073,19.7108,158.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19162,631.551,853.269,1.02304,89.9626,100,5.41291e-05,0.0054633,0.006288,0,-17.3065,0,1.45701,
12,22,11, 12/22 11,0.00170119,3.70365,8.5239,0,0.249209,0,10.0419,138.205,2.05188,0.362971,0.150073,22.5203,163.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19098,631.551,853.269,1.01719,89.9626,100,5.38197e-05,0.0054633,0.006288,0,-23.736,0,1.45652,
12,22,12, 12/22 12,0.0331895,6.02548,8.196,0,0.304624,0,9.85712,77.7659,2.05188,0.362971,0.150073,24.4164,104.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18993,631.551,853.269,0.997731,89.9626,100,5.27899e-05,0.0054633,0.006288,0,-26.7931,0,1.45571,
12,22,13, 12/22 13,0.0334861,7.51721,8.47281,0,0.378876,0,8.43692,77.8363,2.05188,0.30713,0.150073,24.8393,105.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19468,631.551,853.269,0.99225,89.9626,100,5.24999e-05,0.0054633,0.006288,0,-28.6107,0,1.45934,
12,22,14, 12/22 14,8.06707e-05,8.81563,8.68304,0,0.46423,0,8.96703,135.019,2.05188,0.30713,0.150073,26.93,164.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18905,631.551,853.269,0.954344,89.9626,100,5.04944e-05,0.0054633,0.006288,0,-24.6776,0,1.45504,
12,22,15, 12/22 15,6.03623e-05,10.0188,9.02694,0,0.532724,0,8.99744,138.276,2.05188,0.320394,0.150073,28.576,169.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18571,631.551,853.269,0.969412,89.9626,100,5.12916e-05,0.0054633,0.006288,0,-20.2399,0,1.45248,
12,22,16, 12/22 16,0.00630676,9.02103,8.47149,0,0.461405,0,8.51762,135.609,2.05188,0.346171,0.150073,26.4779,164.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24812,631.551,853.269,1.14533,89.9626,100,6.05994e-05,0.0054633,0.006288,0,-13.7773,0,1.50025,
12,22,17, 12/22 17,0.04947,5.5859,7.32127,0,0.254482,0,9.38822,128.646,2.05188,0.315624,0.150073,22.5993,153.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11106,631.551,853.269,3.36269,89.9626,100,0.00017792,0.0054633,0.006288,0,-3.69543,0,2.16076,
12,22,18, 12/22 18,0.0703781,2.67823,6.92017,0,0.174447,0,9.97197,127.017,2.05188,0.333343,0.150073,19.8152,149.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11253,631.551,853.269,3.37,89.9626,100,0.000178307,0.0054633,0.006288,0,0,0,2.16188,
12,22,19, 12/22 19,0.470012,1.20108,6.84632,0,0.0564712,0,6.99344,25.0679,2.05188,0.333343,0.150073,15.5673,43.1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11341,631.551,853.269,3.37914,89.9626,100,0.00017879,0.0054633,0.006288,0,0,0,2.16256,
12,22,20, 12/22 20,3.07316,1.17921,7.0508,0,0.0542248,0,6.96718,23.4394,2.05188,0.333343,0.150073,18.3246,44.2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11369,631.551,853.269,3.37971,89.9626,100,0.000178821,0.0054633,0.006288,0,0,0,2.16277,
12,22,21, 12/22 21,5.09426,1.16678,7.24918,0,0.0596,0,5.50155,11.0941,2.05188,0.333343,0.150073,19.0714,32.7007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11348,631.551,853.269,3.37788,89.9626,100,0.000178723,0.0054633,0.006288,0,0,0,2.16262,
12,22,22, 12/22 22,6.86438,1.15036,7.33357,0,0.0640336,0,5.03118,10.5747,2.05188,0.285722,0.150073,20.4435,33.5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11305,631.551,853.269,3.37788,89.9626,100,0.000178723,0.0054633,0.006288,0,0,0,2.16229,
12,22,23, 12/22 23,4.1485,1.15773,6.26744,0,0.0548338,0,1.94651,7.9779,2.05188,0.0476204,0,13.575,23.6524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1136,631.551,853.269,3.37604,89.9626,100,0.000178626,0.0054633,0.006288,0,0,0,2.1627,
12,22,24, 12/22 24,7.4309,1.21667,6.26766,0,0.0563655,0,1.94651,7.9779,2.05188,0.0476204,0,16.9181,26.9955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33025,631.551,853.269,3.37424,89.9626,100,0.000178531,0.0054633,0.006288,0.000430804,0,0,3.09395,
12,23,1, 12/23 01,9.54417,1.20331,6.26884,0,0.057532,0,1.94125,7.9779,2.05188,0.0476204,0,19.0151,29.0925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52126,631.551,853.269,3.56574,89.9626,100,0.000188663,0.0054633,0.006288,0.00126317,0,0,4.77099,
12,23,2, 12/23 02,12.5345,1.19133,6.27333,0,0.0590384,0,1.94125,7.9779,2.05188,0.0476204,0,21.9994,32.0768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61272,631.551,853.269,3.56238,89.9626,100,0.000188486,0.0054633,0.006288,0.000934544,0,0,4.07557,
12,23,3, 12/23 03,16.0792,1.17943,6.48285,0,0.0616591,0,1.94125,7.9779,2.05188,0.0476204,0,25.7444,35.8218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55442,631.551,853.269,3.55576,89.9626,100,0.000188135,0.0054633,0.006288,0.000544774,0,0,3.26553,
12,23,4, 12/23 04,17.8851,1.17088,6.60926,0,0.0653282,0,1.94125,7.9779,2.05188,0.0476204,0,27.6718,37.7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16335,631.551,853.269,3.54915,89.9626,100,0.000187786,0.0054633,0.006288,0.00038807,0,0,2.9662,
12,23,5, 12/23 05,17.8274,1.16965,6.61025,0,0.0658001,0,1.94651,7.9779,2.05188,0.0476204,0,27.6196,37.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70293,631.551,853.269,3.55628,89.9626,100,0.000188163,0.0054633,0.006288,0.000585009,0,0,3.37921,
12,23,6, 12/23 06,18.8204,1.16645,6.61465,0,0.0688197,0,1.95701,7.9779,2.05188,0.0476204,0,28.6273,38.7047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45256,631.551,853.269,3.56108,89.9626,100,0.000188417,0.0054633,0.006288,0.000863209,0,0,3.95299,
12,23,7, 12/23 07,33.3245,1.17329,9.29377,0,0.306128,0,2.68907,9.60638,2.05188,0.0464311,0.150073,46.7868,58.6416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72829,631.551,853.269,3.57146,89.9626,100,0.000188966,0.0054633,0.006288,0.000968961,0,0,4.16404,
12,23,8, 12/23 08,19.5347,1.20725,7.84893,0,0.0861539,0,5.806,26.177,2.05188,0.224873,0.150073,34.483,63.0868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17519,631.551,853.269,3.07768,89.9626,100,0.00016284,0.0054633,0.006288,0.000127511,-8.00177,0,2.20985,
12,23,9, 12/23 09,5.10075,1.27206,7.73131,0,0.0897945,0,10.3764,45.8638,2.05188,0.384563,0.150073,24.5703,73.0206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3823,631.551,853.269,0.351437,89.9626,100,1.85945e-05,0.0054633,0.006288,0,-22.2455,0,0.837539,
12,23,10, 12/23 10,0.00344679,2.47431,8.28274,0,0.230457,0,10.5883,136.577,2.05188,0.378523,0.150073,21.5792,160.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3404,631.551,853.269,0.227315,89.9626,100,1.20273e-05,0.0054633,0.006288,0,-31.988,0,0.805465,
12,23,11, 12/23 11,0.000350088,7.26015,9.49995,0,0.429456,0,10.4992,138.205,2.05188,0.362971,0.150073,27.6891,168.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34278,631.551,853.269,0.228511,89.9626,100,1.20905e-05,0.0054633,0.006288,0,-37.9652,0,0.807288,
12,23,12, 12/23 12,0.02485,9.95728,10.118,0,0.594916,0,10.4282,77.7659,2.05188,0.362971,0.150073,31.1233,111.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33967,631.551,853.269,0.2186,89.9626,100,1.15661e-05,0.0054633,0.006288,0,-41.4648,0,0.804905,
12,23,13, 12/23 13,0.024519,11.347,10.7142,0,0.704496,0,9.02294,77.8363,2.05188,0.30713,0.150073,31.8132,112.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33984,631.551,853.269,0.222562,89.9626,100,1.17758e-05,0.0054633,0.006288,0,-40.6201,0,0.80504,
12,23,14, 12/23 14,2.88381e-05,11.5834,11.0758,0,0.736809,0,9.53332,135.019,2.05188,0.314157,0.150073,32.9294,170.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35571,631.551,853.269,0.208757,89.9626,100,1.10453e-05,0.0054633,0.006288,0,-36.0589,0,0.817182,
