,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
11,5,5, 11/05 05,0,0,0.274615,0,0,1.12104,0,1.1111,0.405938,0.140067,0,1.39565,3.05275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69135,1267.68,1032.27,2.09491,89.9626,100,0.000110842,0.0060051,0.006288,0,0,0,1.78125,
11,5,6, 11/05 06,0,0,0.274615,0,0,0.120188,0,1.2029,0.485618,0.206765,0,0.394803,2.29008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69397,1267.68,1032.27,2.10347,89.9626,100,0.000111295,0.0060051,0.006288,0,0,0,1.7833,
11,5,7, 11/05 07,0,0,0.274615,0,0,0.0658043,0,1.37031,0.55403,0.280133,0,0.340419,2.5449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69684,1267.68,1032.27,2.11134,89.9626,100,0.000111711,0.0060051,0.006288,0,-0.792665,0,1.78556,
11,5,8, 11/05 08,0,0,0.274615,0,0,0.524532,0,1.47414,0.620642,0.273464,0,0.799147,3.16739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31287,1267.68,1032.27,0.248359,89.9626,100,1.31407e-05,0.0060051,0.006288,0,-3.70094,0,0.698609,
11,5,9, 11/05 09,0,0,0.274615,0,0,0.404478,0,1.36839,0.613811,0.226775,0,0.679093,2.88807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20643,1267.68,1032.27,0.116966,89.9626,100,6.18868e-06,0.0060051,0.006288,0,-6.66215,0,0.615012,
11,5,10, 11/05 10,0,0,0.274615,0,0,1.04741,0,1.28608,0.749646,0.193425,0,1.32203,3.55118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19978,1267.68,1032.27,0.024811,89.9626,100,1.31275e-06,0.0060051,0.006288,0,-8.56615,0,0.609795,
11,5,11, 11/05 11,0,0,0.274615,0,0,0.934163,0,1.30121,2.19537,0.180086,0,1.20878,4.88544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20435,1267.68,1032.27,0.0245672,89.9626,100,1.29985e-06,0.0060051,0.006288,0,-9.73478,0,0.613384,
11,5,12, 11/05 12,0,0,0.274615,0,0,1.08407,0,1.30121,1.21508,0.166746,0,1.35869,4.04172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17011,1267.68,1032.27,0.0128137,89.9626,100,6.77974e-07,0.0060051,0.006288,0,-10.1243,0,0.586487,
11,5,13, 11/05 13,0,0,0.274615,0,0,0.716616,0,1.30362,0.652926,0.140067,0,0.991232,3.08784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18527,1267.68,1032.27,0.0343088,89.9626,100,1.81528e-06,0.0060051,0.006288,0,-9.72798,0,0.598393,
11,5,14, 11/05 14,0,0,0.274615,0,0,0,0,1.33268,0.630044,0.140067,0,0.274615,2.3774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16529,1267.68,1032.27,0.0391797,89.9626,100,2.073e-06,0.0060051,0.006288,0,-8.79413,0,0.582699,
11,5,15, 11/05 15,0,0,0.274615,0,0,0.287521,0,1.38055,0.644724,0.140067,0,0.562136,2.72747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18411,1267.68,1032.27,0.0322391,89.9626,100,1.70577e-06,0.0060051,0.006288,0,-6.91008,0,0.597482,
11,5,16, 11/05 16,0,0,0.274615,0,0,0.440602,0,1.42122,0.7642,0.173416,0,0.715217,3.07405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33665,1267.68,1032.27,0.110173,89.9626,100,5.82925e-06,0.0060051,0.006288,0,-3.15872,0,0.717288,
11,5,17, 11/05 17,0,0,0.274615,0,0,0.153586,0,1.60392,1.42862,0.206765,0,0.428201,3.66751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5045,1267.68,1032.27,1.8248,89.9626,100,9.65501e-05,0.0060051,0.006288,0,-0.59242,0,1.6345,
11,5,18, 11/05 18,0,0,0.274615,0,0,1.84858,0,1.84475,3.93736,0.293472,0,2.12319,8.19878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69313,1267.68,1032.27,2.11436,89.9626,100,0.000111871,0.0060051,0.006288,0,0,0,1.78265,
11,5,19, 11/05 19,0,0,0.274615,0,0,1.92104,0,2.00776,2.82952,0.560266,0,2.19565,7.5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69716,1267.68,1032.27,2.11436,89.9626,100,0.000111871,0.0060051,0.006288,0,0,0,1.78581,
11,5,20, 11/05 20,0,0,0.274615,0,0,1.15728,0,2.11153,2.9057,0.78037,0,1.43189,7.2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69656,1267.68,1032.27,2.11436,89.9626,100,0.000111871,0.0060051,0.006288,0,0,0,1.78534,
11,5,21, 11/05 21,0,0,0.274615,0,0,1.43913,0,2.20134,4.13243,0.753693,0,1.71374,8.8012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6966,1267.68,1032.27,2.11271,89.9626,100,0.000111783,0.0060051,0.006288,0,0,0,1.78537,
11,5,22, 11/05 22,0,0,0.274615,0,0,0.742398,0,2.18536,1.05699,0.640305,0,1.01701,4.89966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69676,1267.68,1032.27,2.11271,89.9626,100,0.000111783,0.0060051,0.006288,0,0,0,1.7855,
11,5,23, 11/05 23,0,0,0.274615,0,0,1.15633,0,1.93835,0.81418,0.4202,0,1.43095,4.60368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69758,1267.68,1032.27,2.11512,89.9626,100,0.000111911,0.0060051,0.006288,0,0,0,1.78614,
11,5,24, 11/05 24,0,0,0.274615,0,0,2.02411,0,1.66148,0.49315,0.260124,0,2.29873,4.71348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70087,1267.68,1032.27,2.12983,89.9626,100,0.000112689,0.0060051,0.006288,0,0,0,1.78872,
11,6,1, 11/06 01,0,0,0.274615,0,0,1.20544,0,1.33688,0.450141,0.153406,0,1.48005,3.42048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01787,1267.68,1032.27,2.74688,89.9626,100,0.000145337,0.0060051,0.006288,0,0,0,2.0377,
11,6,2, 11/06 02,0,0,0.274615,0,0,0,0,1.21929,0.430761,0.126727,0,0.274615,2.05139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01428,1267.68,1032.27,2.73677,89.9626,100,0.000144803,0.0060051,0.006288,0,0,0,2.03487,
11,6,3, 11/06 03,0,0,0.274615,0,0,0,0,1.17273,0.418358,0.100048,0,0.274615,1.96575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01244,1267.68,1032.27,2.7288,89.9626,100,0.000144381,0.0060051,0.006288,0,0,0,2.03343,
11,6,4, 11/06 04,0,0,0.274615,0,0,0,0,1.16574,0.411812,0.113387,0,0.274615,1.96556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0121,1267.68,1032.27,2.72513,89.9626,100,0.000144187,0.0060051,0.006288,0,0,0,2.03316,
11,6,5, 11/06 05,0,0,0.274615,0,0,0,0,1.1111,0.404279,0.140067,0,0.274615,1.93006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96745,1267.68,1032.27,2.63686,89.9626,100,0.000139516,0.0060051,0.006288,0,0,0,1.99809,
11,6,6, 11/06 06,0,0,0.274615,0,0,0,0,1.2029,0.483921,0.206765,0,0.274615,2.1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01232,1267.68,1032.27,2.73259,89.9626,100,0.000144581,0.0060051,0.006288,0,0,0,2.03333,
11,6,7, 11/06 07,0,0,0.274615,0,0,0.487039,0,1.37031,0.553101,0.280133,0,0.761654,2.9652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01581,1267.68,1032.27,2.74124,89.9626,100,0.000145039,0.0060051,0.006288,0,-0.145995,0,2.03608,
11,6,8, 11/06 08,0,0,0.274615,0,0,0.217142,0,1.47414,0.620431,0.273464,0,0.491757,2.85979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44082,1267.68,1032.27,1.69222,89.9626,100,8.95351e-05,0.0060051,0.006288,0,-1.09041,0,1.58449,
11,6,9, 11/06 09,0,0,0.274615,0,0,1.33576,0,1.36839,0.933063,0.226775,0,1.61038,4.13861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40243,1267.68,1032.27,1.27361,89.9626,100,6.7387e-05,0.0060051,0.006288,0,-2.32529,0,1.55434,
11,6,10, 11/06 10,0,0,0.274615,0,0,1.22232,0,1.28608,4.18468,0.193425,0,1.49693,7.16112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4058,1267.68,1032.27,1.25313,89.9626,100,6.63033e-05,0.0060051,0.006288,0,-8.09178,0,1.55698,
11,6,11, 11/06 11,0,0,0.274615,0,0,1.25359,0,1.30121,2.21418,0.180086,0,1.5282,5.22367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4114,1267.68,1032.27,1.26673,89.9626,100,6.70228e-05,0.0060051,0.006288,0,-8.13441,0,1.56138,
11,6,12, 11/06 12,0,0,0.274615,0,0,0.781033,0,1.30121,0.602802,0.166746,0,1.05565,3.1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37633,1267.68,1032.27,1.15741,89.9626,100,6.12387e-05,0.0060051,0.006288,0,-9.37676,0,1.53384,
11,6,13, 11/06 13,0,0,0.274615,0,0,0.954377,0,1.30362,0.650999,0.140067,0,1.22899,3.32368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40283,1267.68,1032.27,1.23505,89.9626,100,6.53466e-05,0.0060051,0.006288,0,-5.89583,0,1.55465,
11,6,14, 11/06 14,0,0,0.274615,0,0,0,0,1.33268,0.627703,0.140067,0,0.274615,2.37506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39975,1267.68,1032.27,1.2564,89.9626,100,6.64761e-05,0.0060051,0.006288,0,-3.95026,0,1.55223,
11,6,15, 11/06 15,0,0,0.274615,0,0,0,0,1.38055,0.642192,0.140067,0,0.274615,2.43742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41468,1267.68,1032.27,1.28984,89.9626,100,6.82455e-05,0.0060051,0.006288,0,-4.23493,0,1.56396,
11,6,16, 11/06 16,0,0,0.274615,0,0,0,0,1.42122,0.761158,0.173416,0,0.274615,2.63041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,1267.68,1032.27,1.72823,89.9626,100,9.14405e-05,0.0060051,0.006288,0,-2.5738,0,1.67024,
11,6,17, 11/06 17,0,0,0.274615,0,0,0,0,1.60392,1.1735,0.206765,0,0.274615,3.25881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02935,1267.68,1032.27,2.76818,89.9626,100,0.000146464,0.0060051,0.006288,0,-0.234091,0,2.04671,
11,6,18, 11/06 18,0,0,0.274615,0,0,0,0,1.84475,1.6998,0.293472,0,0.274615,4.11264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03408,1267.68,1032.27,2.78666,89.9626,100,0.000147442,0.0060051,0.006288,0,0,0,2.05042,
11,6,19, 11/06 19,0,0,0.274615,0,0,0,0,2.00776,1.91012,0.560266,0,0.274615,4.75276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03395,1267.68,1032.27,2.78666,89.9626,100,0.000147442,0.0060051,0.006288,0,0,0,2.05032,
11,6,20, 11/06 20,0,0,0.274615,0,0,0.21306,0,2.11153,3.38936,0.78037,0,0.487675,6.76894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03388,1267.68,1032.27,2.78666,89.9626,100,0.000147442,0.0060051,0.006288,0,0,0,2.05026,
11,6,21, 11/06 21,0,0,0.274615,0,0,1.42015,0,2.20134,2.08904,0.753693,0,1.69476,6.73883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03395,1267.68,1032.27,2.78666,89.9626,100,0.000147442,0.0060051,0.006288,0,0,0,2.05032,
11,6,22, 11/06 22,0,0,0.274615,0,0,1.37502,0,2.18536,2.38002,0.640305,0,1.64964,6.85532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06863,1267.68,1032.27,2.91761,89.9626,100,0.000154371,0.0060051,0.006288,0,0,0,2.07756,
11,6,23, 11/06 23,0,0,0.274615,0,0,1.67185,0,1.93835,0.528158,0.4202,0,1.94646,4.83317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06861,1267.68,1032.27,2.91761,89.9626,100,0.000154371,0.0060051,0.006288,0,0,0,2.07754,
11,6,24, 11/06 24,0,0,0.274615,0,0,0.942631,0,1.66148,0.487331,0.260124,0,1.21725,3.62618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06977,1267.68,1032.27,2.92015,89.9626,100,0.000154505,0.0060051,0.006288,0,0,0,2.07846,
11,7,1, 11/07 01,0,0,0.274615,0,0,0.529773,0,1.3406,0.454689,0.153406,0,0.804388,2.75309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1504,1267.68,1032.27,3.07258,89.9626,100,0.00016257,0.0060051,0.006288,0,0,0,2.14178,
11,7,2, 11/07 02,0,0,0.274615,0,0,0,0,1.23352,0.429152,0.126727,0,0.274615,2.06401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15026,1267.68,1032.27,3.07131,89.9626,100,0.000162503,0.0060051,0.006288,0,0,0,2.14167,
11,7,3, 11/07 03,0,0,0.274615,0,0,0,0,1.16926,0.41591,0.100048,0,0.274615,1.95983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1488,1267.68,1032.27,3.06231,89.9626,100,0.000162027,0.0060051,0.006288,0,0,0,2.14052,
11,7,4, 11/07 04,0,0,0.274615,0,0,0,0,1.166,0.406844,0.113387,0,0.274615,1.96085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14737,1267.68,1032.27,3.06112,89.9626,100,0.000161964,0.0060051,0.006288,0,0,0,2.1394,
11,7,5, 11/07 05,0,0,0.274615,0,0,0,0,1.10762,0.397984,0.140067,0,0.274615,1.92029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14719,1267.68,1032.27,3.06275,89.9626,100,0.00016205,0.0060051,0.006288,0,0,0,2.13926,
11,7,6, 11/07 06,0,0,0.274615,0,0,0,0,1.19942,0.409924,0.206765,0,0.274615,2.09073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14719,1267.68,1032.27,3.06275,89.9626,100,0.00016205,0.0060051,0.006288,0,0,0,2.13926,
11,7,7, 11/07 07,0,0,0.274615,0,0,0,0,1.34583,0.602538,0.280133,0,0.274615,2.50312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14892,1267.68,1032.27,3.06275,89.9626,100,0.00016205,0.0060051,0.006288,0,0,0,2.14062,
11,7,8, 11/07 08,0,0,0.274615,0,0,0,0,1.44593,2.06244,0.273464,0,0.274615,4.05645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01875,1267.68,1032.27,2.89324,89.9626,100,0.000153081,0.0060051,0.006288,0,-0.973331,0,2.03838,
11,7,9, 11/07 09,0,0,0.274615,0,0,0.951421,0,1.36161,2.81076,0.226775,0,1.22604,5.62518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7492,1267.68,1032.27,2.34385,89.9626,100,0.000124013,0.0060051,0.006288,0,-3.39663,0,1.82668,
11,7,10, 11/07 10,0,0,0.274615,0,0,1.66867,0,1.31098,1.9772,0.193425,0,1.94329,5.42489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7449,1267.68,1032.27,2.31879,89.9626,100,0.000122687,0.0060051,0.006288,0,-5.16547,0,1.8233,
11,7,11, 11/07 11,0,0,0.274615,0,0,2.03963,0,1.3331,1.246,0.180086,0,2.31424,5.07343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74715,1267.68,1032.27,2.33649,89.9626,100,0.000123624,0.0060051,0.006288,0,-9.38713,0,1.82507,
11,7,12, 11/07 12,0,0,0.274615,0,0,2.60317,0,1.31192,3.58107,0.166746,0,2.87779,7.93752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73803,1267.68,1032.27,2.299,89.9626,100,0.00012164,0.0060051,0.006288,0,-9.9385,0,1.81791,
11,7,13, 11/07 13,0,0,0.274615,0,0,0.971342,0,1.30035,2.00189,0.140067,0,1.24596,4.68826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75053,1267.68,1032.27,2.3258,89.9626,100,0.000123058,0.0060051,0.006288,0,-9.69713,0,1.82773,
11,7,14, 11/07 14,0,0,0.274615,0,0,0.612133,0,1.33992,2.03733,0.140067,0,0.886748,4.40406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74758,1267.68,1032.27,2.32795,89.9626,100,0.000123172,0.0060051,0.006288,0,-8.40207,0,1.82541,
11,7,15, 11/07 15,0,0,0.274615,0,0,0,0,1.40503,0.863266,0.140067,0,0.274615,2.68298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72825,1267.68,1032.27,2.27082,89.9626,100,0.000120149,0.0060051,0.006288,0,-6.33686,0,1.81023,
11,7,16, 11/07 16,0,0,0.274615,0,0,0,0,1.47738,0.905563,0.173416,0,0.274615,2.83097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91536,1267.68,1032.27,2.75207,89.9626,100,0.000145612,0.0060051,0.006288,0,-2.7905,0,1.95719,
11,7,17, 11/07 17,0,0,0.274615,0,0,0.449207,0,1.65636,1.30856,0.206765,0,0.723822,3.89551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14665,1267.68,1032.27,3.06275,89.9626,100,0.00016205,0.0060051,0.006288,0,-0.499823,0,2.13884,
11,7,18, 11/07 18,0,0,0.274615,0,0,0.506506,0,1.86572,3.81555,0.293472,0,0.781121,6.75586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14669,1267.68,1032.27,3.06438,89.9626,100,0.000162136,0.0060051,0.006288,0,0,0,2.13887,
11,7,19, 11/07 19,0,0,0.274615,0,0,0,0,2.00424,3.52,0.560266,0,0.274615,6.35912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14769,1267.68,1032.27,3.06438,89.9626,100,0.000162136,0.0060051,0.006288,0,0,0,2.13965,
11,7,20, 11/07 20,0,0,0.274615,0,0,0.309317,0,2.08333,0.97179,0.78037,0,0.583932,4.41942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14857,1267.68,1032.27,3.06275,89.9626,100,0.00016205,0.0060051,0.006288,0,0,0,2.14035,
11,7,21, 11/07 21,0,0,0.274615,0,0,0.521118,0,2.15915,0.711765,0.753693,0,0.795733,4.42034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14838,1267.68,1032.27,3.06275,89.9626,100,0.00016205,0.0060051,0.006288,0,0,0,2.14019,
11,7,22, 11/07 22,0,0,0.274615,0,0,0.517942,0,2.13944,0.933729,0.640305,0,0.792557,4.50604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14943,1267.68,1032.27,3.07294,89.9626,100,0.000162589,0.0060051,0.006288,0,0,0,2.14102,
11,7,23, 11/07 23,0,0,0.274615,0,0,0.601388,0,1.91366,0.887949,0.4202,0,0.876003,4.09781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15036,1267.68,1032.27,3.07421,89.9626,100,0.000162657,0.0060051,0.006288,0,0,0,2.14175,
11,7,24, 11/07 24,0,0,0.274615,0,0,0.7472,0,1.63214,0.48536,0.260124,0,1.02181,3.39943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15041,1267.68,1032.27,3.19068,89.9626,100,0.000168819,0.0060051,0.006288,0,0,0,2.14179,
11,8,1, 11/08 01,0,0,0.274615,0,0,0.773054,0,1.3406,0.460165,0.153406,0,1.04767,3.00184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37885,1267.68,1032.27,3.68577,89.9626,100,0.000195014,0.0060051,0.006288,0,0,0,2.3212,
11,8,2, 11/08 02,0,0,0.274615,0,0,0.529181,0,1.23352,0.434496,0.126727,0,0.803797,2.59854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37962,1267.68,1032.27,3.67873,89.9626,100,0.000194642,0.0060051,0.006288,0,0,0,2.32181,
11,8,3, 11/08 03,0,0,0.274615,0,0,0.239869,0,1.16926,0.42157,0.100048,0,0.514485,2.20536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38223,1267.68,1032.27,3.64318,89.9626,100,0.000192761,0.0060051,0.006288,0,0,0,2.32386,
11,8,4, 11/08 04,0,0,0.274615,0,0,0,0,1.166,0.412619,0.113387,0,0.274615,1.96662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37114,1267.68,1032.27,3.62485,89.9626,100,0.000191791,0.0060051,0.006288,0,0,0,2.31514,
11,8,5, 11/08 05,0,0,0.274615,0,0,0,0,1.10762,0.404286,0.140067,0,0.274615,1.92659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36708,1267.68,1032.27,3.62399,89.9626,100,0.000191746,0.0060051,0.006288,0,0,0,2.31196,
11,8,6, 11/08 06,0,0,0.274615,0,0,0.427742,0,1.19942,0.415963,0.206765,0,0.702357,2.52451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37277,1267.68,1032.27,3.63571,89.9626,100,0.000192365,0.0060051,0.006288,0,0,0,2.31643,
11,8,7, 11/08 07,0,0,0.274615,0,0,0,0,1.34583,0.461459,0.280133,0,0.274615,2.36204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38498,1267.68,1032.27,3.68956,89.9626,100,0.000195215,0.0060051,0.006288,0,-0.0663422,0,2.32602,
11,8,8, 11/08 08,0,0,0.274615,0,0,0,0,1.44593,0.594334,0.273464,0,0.274615,2.58834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10252,1267.68,1032.27,3.22204,89.9626,100,0.000170478,0.0060051,0.006288,0,-1.20688,0,2.10418,
11,8,9, 11/08 09,0,0,0.274615,0,0,0.347375,0,1.36161,0.76529,0.226775,0,0.62199,2.97567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88791,1267.68,1032.27,2.90343,89.9626,100,0.000153621,0.0060051,0.006288,0,-2.75047,0,1.93563,
11,8,10, 11/08 10,0,0,0.274615,0,0,0.430074,0,1.31098,0.7609,0.193425,0,0.704689,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88258,1267.68,1032.27,2.55081,89.9626,100,0.000134963,0.0060051,0.006288,0,-4.68208,0,1.93144,
