,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
12,15,19, 12/15 19,0,0,3.67605,0,0,0,1.48805,2.25083,1.54182,0,0,5.16409,8.95674,0,0,0,0,0,11.8757,0,36.4532,0,0,0,11.8757,48.3289,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03302,631.551,853.269,3.23359,89.9626,100,0.000171089,0.0054633,0.006288,0,0,0,2.10103,
12,15,20, 12/15 20,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,3.16899,0,0,0,0,13.6965,0,36.4532,0,0,0,16.8655,53.3187,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02953,631.551,853.269,3.2349,89.9626,100,0.000171159,0.0054633,0.006288,0,0,0,2.09836,
12,15,21, 12/15 21,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,8.43274,0,0,0,0,10.1292,0,36.4532,0,0,0,18.5619,55.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,6.029,631.551,853.269,3.2349,89.9626,100,0.000171159,0.0054633,0.006288,0,0,0,2.09796,
12,15,22, 12/15 22,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,9.11555,0,0,0,0,11.9204,0,30.3776,0,0,0,21.036,51.4136,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02949,631.551,853.269,3.23609,89.9626,100,0.000171221,0.0054633,0.006288,0,0,0,2.09833,
12,15,23, 12/15 23,0,0,2.11529,0,0,0,0.78779,1.25046,1.54182,0,0,2.90308,5.69536,19.5426,0,0,0,0,9.85066,0,20.2518,0,0,0,29.3933,49.6451,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02951,631.551,853.269,3.23609,89.9626,100,0.000171221,0.0054633,0.006288,0,0,0,2.09834,
12,15,24, 12/15 24,0,0,2.11529,0,0,0,0.525193,0.750276,1.54182,0,0,2.64049,4.93258,30.1909,0,0,0,0,6.33532,0,20.2518,0,0,0,36.5262,56.7779,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0295,631.551,853.269,3.23442,89.9626,100,0.000171133,0.0054633,0.006288,0,0,0,2.09834,
12,16,1, 12/16 01,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,34.8398,0,0,0,0,4.94494,0,20.2518,0,0,0,39.7847,60.0365,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10187,631.551,853.269,3.38436,89.9626,100,0.000179066,0.0054633,0.006288,0,0,0,2.15373,
12,16,2, 12/16 02,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,38.2532,0,0,0,0,3.6215,0,0,0,0,0,41.8746,41.8746,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10187,631.551,853.269,3.38436,89.9626,100,0.000179066,0.0054633,0.006288,0,0,0,2.15373,
12,16,3, 12/16 03,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,44.3252,0,0,0,0,3.6211,0,0,0,0,0,47.9463,47.9463,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1019,631.551,853.269,3.38436,89.9626,100,0.000179066,0.0054633,0.006288,0,0,0,2.15375,
12,16,4, 12/16 04,0,0.0114181,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.274015,2.19097,0,0,0,0,0,1.12727,0,0,0,0,0,1.12727,1.12727,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10119,631.551,853.269,3.3806,89.9626,100,0.000178868,0.0054633,0.006288,0,0,0,2.15321,
12,16,5, 12/16 05,0,0.0456722,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.308269,2.22522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10253,631.551,853.269,3.38436,89.9626,100,0.000179066,0.0054633,0.006288,0,0,0,2.15423,
12,16,6, 12/16 06,0,0.0228361,0,0,0,0,0.350129,0.500184,1.54182,0,0,0.372965,2.41497,0,0,0,0,0,1.12726,0,0,0,0,0,1.12726,1.12726,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1015,631.551,853.269,3.38436,89.9626,100,0.000179066,0.0054633,0.006288,0,0,0,2.15345,
12,16,7, 12/16 07,0,0.0114181,3.67605,0,0,0,0.588555,1.00037,1.54182,0,0,4.27602,6.81821,47.4943,0,0,0,0,1.12724,0,0,0,0,0,48.6215,48.6215,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10086,631.551,853.269,3.38436,89.9626,100,0.000179066,0.0054633,0.006288,0,0,0,2.15295,
12,16,8, 12/16 08,0,0,3.67605,0,0,0,0.482023,1.00037,1.54182,0,0,4.15807,6.70026,45.9733,0,0,0,0,12.2757,0,20.2518,0,0,0,58.249,78.5008,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43847,631.551,853.269,2.58404,89.9626,100,0.000136722,0.0054633,0.006288,0,-3.12704,0,1.64595,
12,16,9, 12/16 09,0,0,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.42462,7.46699,26.4533,0,0,0,0,11.9197,0,20.2518,0,0,0,38.3731,58.6248,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85586,631.551,853.269,1.32476,89.9626,100,7.00931e-05,0.0054633,0.006288,0,-8.47394,0,1.20001,
12,16,10, 12/16 10,0,0,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.42462,7.46699,3.47239,0,0,0,0,9.85069,0,20.2518,0,0,0,13.3231,33.5748,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84086,631.551,853.269,0.817933,89.9626,100,4.32768e-05,0.0054633,0.006288,0,-11.9786,0,1.18853,
12,16,11, 12/16 11,0,0.259956,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,5.09288,8.88553,0,0,0,0,0,9.58704,0,36.4532,0,0,0,9.58704,46.0402,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84502,631.551,853.269,0.813128,89.9626,100,4.30226e-05,0.0054633,0.006288,0,-14.0856,0,1.19171,
12,16,12, 12/16 12,0,1.31244,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.14536,9.93801,0,0,0,0,0,9.85082,0,36.4532,0,0,0,9.85082,46.304,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85167,631.551,853.269,0.805598,89.9626,100,4.26242e-05,0.0054633,0.006288,0,-15.2038,0,1.1968,
12,16,13, 12/16 13,0,1.85738,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.69031,10.483,0,0,0,0,0,8.21645,0,36.4532,0,0,0,8.21645,44.6696,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84643,631.551,853.269,0.792777,89.9626,100,4.19458e-05,0.0054633,0.006288,0,-15.0165,0,1.19279,
12,16,14, 12/16 14,0,2.01071,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.84364,10.6363,0,0,0,0,0,8.0013,0,36.4532,0,0,0,8.0013,44.4545,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84014,631.551,853.269,0.781449,89.9626,100,4.13465e-05,0.0054633,0.006288,0,-11.391,0,1.18798,
12,16,15, 12/16 15,0,1.95666,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.78958,10.5822,0,0,0,0,0,6.49767,0,30.3776,0,0,0,6.49767,36.8753,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84821,631.551,853.269,0.798714,89.9626,100,4.22599e-05,0.0054633,0.006288,0,-8.49533,0,1.19415,
12,16,16, 12/16 16,0,1.43453,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.26746,10.0601,0,0,0,0,0,7.79815,0,30.3776,0,0,0,7.79815,38.1758,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23603,631.551,853.269,1.57428,89.9626,100,8.32954e-05,0.0054633,0.006288,0,-2.87995,0,1.491,
12,16,17, 12/16 17,0,0.390308,3.67605,0,0,0,1.40541,2.25083,1.54182,0,0,5.47177,9.26441,0,0,0,0,0,6.49699,0,30.3776,0,0,0,6.49699,36.8746,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10642,631.551,853.269,3.40016,89.9626,100,0.000179902,0.0054633,0.006288,0,-0.234395,0,2.15721,
12,16,18, 12/16 18,0,0,3.67605,0,0,0,1.48805,2.25083,1.54182,0,0,5.16409,8.95674,0,0,0,0,0,8.21577,0,36.4532,0,0,0,8.21577,44.6689,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10657,631.551,853.269,3.40891,89.9626,100,0.000180365,0.0054633,0.006288,0,0,0,2.15732,
12,16,19, 12/16 19,0,0,3.67605,0,0,0,1.48805,2.25083,1.54182,0,0,5.16409,8.95674,0,0,0,0,0,11.9211,0,36.4532,0,0,0,11.9211,48.3742,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10929,631.551,853.269,3.41009,89.9626,100,0.000180428,0.0054633,0.006288,0,0,0,2.1594,
12,16,20, 12/16 20,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,2.24248,0,0,0,0,13.8105,0,36.4532,0,0,0,16.053,52.5061,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10967,631.551,853.269,3.41009,89.9626,100,0.000180428,0.0054633,0.006288,0,0,0,2.15969,
12,16,21, 12/16 21,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,8.08351,0,0,0,0,10.1297,0,36.4532,0,0,0,18.2132,54.6663,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10972,631.551,853.269,3.41009,89.9626,100,0.000180428,0.0054633,0.006288,0,0,0,2.15974,
12,16,22, 12/16 22,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,14.7179,0,0,0,0,11.92,0,30.3776,0,0,0,26.638,57.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10904,631.551,853.269,3.41009,89.9626,100,0.000180428,0.0054633,0.006288,0,0,0,2.15922,
12,16,23, 12/16 23,0,0,2.11529,0,0,0,0.78779,1.25046,1.54182,0,0,2.90308,5.69536,26.799,0,0,0,0,9.85057,0,20.2518,0,0,0,36.6496,56.9013,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10904,631.551,853.269,3.40872,89.9626,100,0.000180356,0.0054633,0.006288,0,0,0,2.15922,
12,16,24, 12/16 24,0,0,2.11529,0,0,0,0.525193,0.750276,1.54182,0,0,2.64049,4.93258,36.3362,0,0,0,0,6.33544,0,20.2518,0,0,0,42.6717,62.9234,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10978,631.551,853.269,3.41009,89.9626,100,0.000180428,0.0054633,0.006288,0,0,0,2.15978,
12,17,1, 12/17 01,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,42.7679,0,0,0,0,4.94476,0,20.2518,0,0,0,47.7127,67.9645,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23605,631.551,853.269,3.81002,89.9626,100,0.000201588,0.0054633,0.006288,0,0,0,2.25643,
12,17,2, 12/17 02,0,0.0114181,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.38931,4.30626,47.6057,0,0,0,0,3.62137,0,0,0,0,0,51.227,51.227,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23421,631.551,853.269,3.80446,89.9626,100,0.000201294,0.0054633,0.006288,0,0,0,2.25502,
12,17,3, 12/17 03,0,0.0456722,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.42356,4.34052,52.1561,0,0,0,0,3.62099,0,0,0,0,0,55.7771,55.7771,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22968,631.551,853.269,3.78847,89.9626,100,0.000200448,0.0054633,0.006288,0,0,0,2.25156,
12,17,4, 12/17 04,0,0.0456722,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.308269,2.22522,0,0,0,0,0,1.12703,0,0,0,0,0,1.12703,1.12703,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22872,631.551,853.269,3.78549,89.9626,100,0.00020029,0.0054633,0.006288,0,0,0,2.25082,
12,17,5, 12/17 05,0,0.0456722,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.308269,2.22522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23141,631.551,853.269,3.79147,89.9626,100,0.000200607,0.0054633,0.006288,0,0,0,2.25288,
12,17,6, 12/17 06,0,0.0456722,0,0,0,0,0.350129,0.500184,1.54182,0,0,0.395801,2.4378,0,0,0,0,0,1.12722,0,0,0,0,0,1.12722,1.12722,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23056,631.551,853.269,3.79698,89.9626,100,0.000200898,0.0054633,0.006288,0,0,0,2.25223,
12,17,7, 12/17 07,0,0.0456722,3.67605,0,0,0,0.589822,1.00037,1.54182,0,0,4.31154,6.85373,61.836,0,0,0,0,1.1272,0,0,0,0,0,62.9632,62.9632,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22958,631.551,853.269,3.78622,89.9626,100,0.000200329,0.0054633,0.006288,0,0,0,2.25148,
12,17,8, 12/17 08,0,0.0456722,3.67605,0,0,0,0.483069,1.00037,1.54182,0,0,4.20479,6.74697,52.9721,0,0,0,0,12.2753,0,20.2518,0,0,0,65.2475,85.4992,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96528,631.551,853.269,3.4358,89.9626,100,0.000181788,0.0054633,0.006288,0,-3.20272,0,2.04918,
12,17,9, 12/17 09,0,0,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.42462,7.46699,31.9006,0,0,0,0,11.9193,0,20.2518,0,0,0,43.8199,64.0717,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23704,631.551,853.269,2.32183,89.9626,100,0.000122848,0.0054633,0.006288,0,-8.60579,0,1.49177,
12,17,10, 12/17 10,0,0,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.42462,7.46699,8.67469,0,0,0,0,9.85064,0,20.2518,0,0,0,18.5253,38.7771,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19106,631.551,853.269,1.50995,89.9626,100,7.98913e-05,0.0054633,0.006288,0,-12.1364,0,1.45658,
12,17,11, 12/17 11,0,0,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,4.83293,8.62557,0,0,0,0,0,9.58599,0,36.4532,0,0,0,9.58599,46.0392,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19664,631.551,853.269,1.48964,89.9626,100,7.8817e-05,0.0054633,0.006288,0,-14.2654,0,1.46085,
12,17,12, 12/17 12,0,0.515624,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,5.34855,9.1412,0,0,0,0,0,9.85074,0,36.4532,0,0,0,9.85074,46.3039,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20016,631.551,853.269,1.46245,89.9626,100,7.73783e-05,0.0054633,0.006288,0,-15.3842,0,1.46354,
12,17,13, 12/17 13,0,1.41228,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.2452,10.0379,0,0,0,0,0,8.21618,0,36.4532,0,0,0,8.21618,44.6693,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19233,631.551,853.269,1.45975,89.9626,100,7.72356e-05,0.0054633,0.006288,0,-14.9629,0,1.45755,
12,17,14, 12/17 14,0,1.76778,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.60071,10.3934,0,0,0,0,0,8.00103,0,36.4532,0,0,0,8.00103,44.4542,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19031,631.551,853.269,1.45848,89.9626,100,7.71682e-05,0.0054633,0.006288,0,-13.3397,0,1.45601,
12,17,15, 12/17 15,0,1.74896,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.58188,10.3745,0,0,0,0,0,6.49805,0,30.3776,0,0,0,6.49805,36.8757,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18622,631.551,853.269,1.41671,89.9626,100,7.49579e-05,0.0054633,0.006288,0,-10.5434,0,1.45287,
12,17,16, 12/17 16,0,1.49096,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.32388,10.1165,0,0,0,0,0,7.79789,0,30.3776,0,0,0,7.79789,38.1755,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50412,631.551,853.269,1.94224,89.9626,100,0.000102764,0.0054633,0.006288,0,-6.31954,0,1.6962,
12,17,17, 12/17 17,0,0.50794,3.67605,0,0,0,1.33488,2.25083,1.54182,0,0,5.51886,9.31151,0,0,0,0,0,6.49677,0,30.3776,0,0,0,6.49677,36.8744,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2541,631.551,853.269,3.8028,89.9626,100,0.000201206,0.0054633,0.006288,0,-1.35999,0,2.27025,
12,17,18, 12/17 18,0,0,3.67605,0,0,0,1.48805,2.25083,1.54182,0,0,5.16409,8.95674,0,0,0,0,0,8.21591,0,36.4532,0,0,0,8.21591,44.6691,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25928,631.551,853.269,3.81466,89.9626,100,0.000201833,0.0054633,0.006288,0,0,0,2.27421,
12,17,19, 12/17 19,0,0,3.67605,0,0,0,1.48805,2.25083,1.54182,0,0,5.16409,8.95674,0.491132,0,0,0,0,11.9207,0,36.4532,0,0,0,12.4118,48.865,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25942,631.551,853.269,3.81466,89.9626,100,0.000201833,0.0054633,0.006288,0,0,0,2.27432,
12,17,20, 12/17 20,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,8.2992,0,0,0,0,13.8108,0,36.4532,0,0,0,22.11,58.5632,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25559,631.551,853.269,3.80748,89.9626,100,0.000201454,0.0054633,0.006288,0,0,0,2.27139,
12,17,21, 12/17 21,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,12.9721,0,0,0,0,10.1301,0,36.4532,0,0,0,23.1022,59.5554,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25617,631.551,853.269,3.81047,89.9626,100,0.000201612,0.0054633,0.006288,0,0,0,2.27183,
12,17,22, 12/17 22,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,18.062,0,0,0,0,11.9197,0,30.3776,0,0,0,29.9817,60.3593,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25906,631.551,853.269,3.835,89.9626,100,0.00020291,0.0054633,0.006288,0,0,0,2.27404,
12,17,23, 12/17 23,0,0,2.11529,0,0,0,0.78779,1.25046,1.54182,0,0,2.90308,5.69536,31.9715,0,0,0,0,9.85055,0,20.2518,0,0,0,41.822,62.0738,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26104,631.551,853.269,3.8302,89.9626,100,0.000202656,0.0054633,0.006288,0,0,0,2.27556,
12,17,24, 12/17 24,0,0,2.11529,0,0,0,0.525193,0.750276,1.54182,0,0,2.64049,4.93258,39.0577,0,0,0,0,6.33577,0,20.2518,0,0,0,45.3934,65.6452,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75832,631.551,853.269,3.83641,89.9626,100,0.000202984,0.0054633,0.006288,0.000476189,0,0,3.4216,
12,18,1, 12/18 01,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,43.2833,0,0,0,0,4.94459,0,20.2518,0,0,0,48.2279,68.4796,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23832,631.551,853.269,3.93929,89.9626,100,0.000208428,0.0054633,0.006288,0.000935961,0,0,4.55442,
12,18,2, 12/18 02,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,44.1498,0,0,0,0,3.62125,0,0,0,0,0,47.771,47.771,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1226,631.551,853.269,3.89434,89.9626,100,0.000206049,0.0054633,0.006288,0.00134942,0,0,5.23125,
12,18,3, 12/18 03,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,45.918,0,0,0,0,3.62128,0,0,0,0,0,49.5393,49.5393,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09162,631.551,853.269,3.87394,89.9626,100,0.00020497,0.0054633,0.006288,0.000319026,0,0,2.9113,
12,18,4, 12/18 04,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,1.12719,0,0,0,0,0,1.12719,1.12719,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58651,631.551,853.269,3.87219,89.9626,100,0.000204878,0.0054633,0.006288,0.000126716,0,0,2.52468,
12,18,5, 12/18 05,0,0.0456722,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.308269,2.22522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96931,631.551,853.269,3.87346,89.9626,100,0.000204945,0.0054633,0.006288,0.000246456,0,0,2.81768,
12,18,6, 12/18 06,0,0.0456722,0,0,0,0,0.350129,0.500184,1.54182,0,0,0.395801,2.4378,0,0,0,0,0,1.12718,0,0,0,0,0,1.12718,1.12718,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16778,631.551,853.269,3.87219,89.9626,100,0.000204878,0.0054633,0.006288,0.000311513,0,0,2.9696,
12,18,7, 12/18 07,0,0.0456722,3.67605,0,0,0,0.59016,1.00037,1.54182,0,0,4.31188,6.85406,57.049,0,0,0,0,1.12716,0,0,0,0,0,58.1762,58.1762,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0288,631.551,853.269,3.86867,89.9626,100,0.000204691,0.0054633,0.006288,0.00159187,0,0,5.92488,
12,18,8, 12/18 08,0,0.0342542,3.67605,0,0,0,0.481501,1.00037,1.54182,0,0,4.1918,6.73399,51.1049,0,0,0,0,12.2749,0,20.2518,0,0,0,63.3799,83.6316,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82158,631.551,853.269,3.75907,89.9626,100,0.000198892,0.0054633,0.006288,0.000543623,-3.14741,0,3.47003,
12,18,9, 12/18 09,0,0,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.42462,7.46699,28.4087,0,0,0,0,11.919,0,20.2518,0,0,0,40.3276,60.5794,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5216,631.551,853.269,2.71924,89.9626,100,0.000143875,0.0054633,0.006288,0,-8.68159,0,1.70958,
12,18,10, 12/18 10,0,0,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.42462,7.46699,3.41085,0,0,0,0,9.8502,0,20.2518,0,0,0,13.2611,33.5128,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40954,631.551,853.269,2.14895,89.9626,100,0.000113701,0.0054633,0.006288,0,-12.1368,0,1.62381,
12,18,11, 12/18 11,0,0.759874,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,5.5928,9.38545,0,0,0,0,0,9.58619,0,36.4532,0,0,0,9.58619,46.0394,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4199,631.551,853.269,2.11164,89.9626,100,0.000111727,0.0054633,0.006288,0,-14.1464,0,1.63174,
12,18,12, 12/18 12,0,1.59055,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.42348,10.2161,0,0,0,0,0,9.85072,0,36.4532,0,0,0,9.85072,46.3039,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41557,631.551,853.269,2.03726,89.9626,100,0.000107791,0.0054633,0.006288,0,-14.8969,0,1.62842,
12,18,13, 12/18 13,0,2.51803,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.35096,11.1436,0,0,0,0,0,8.21614,0,36.4532,0,0,0,8.21614,44.6693,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41693,631.551,853.269,2.04375,89.9626,100,0.000108135,0.0054633,0.006288,0,-14.4416,0,1.62947,
12,18,14, 12/18 14,0,2.76109,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.59402,11.3867,0,0,0,0,0,8.00078,0,36.4532,0,0,0,8.00078,44.4539,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4101,631.551,853.269,2.03018,89.9626,100,0.000107417,0.0054633,0.006288,0,-12.9694,0,1.62423,
12,18,15, 12/18 15,0,2.54869,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.38162,11.1743,0,0,0,0,0,6.49791,0,30.3776,0,0,0,6.49791,36.8755,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41495,631.551,853.269,2.01699,89.9626,100,0.000106719,0.0054633,0.006288,0,-10.2298,0,1.62795,
12,18,16, 12/18 16,0,2.15842,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.99134,10.784,0,0,0,0,0,7.79765,0,30.3776,0,0,0,7.79765,38.1753,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70766,631.551,853.269,2.50188,89.9626,100,0.000132375,0.0054633,0.006288,0,-6.00055,0,1.85199,
12,18,17, 12/18 17,0,1.31327,3.67605,0,0,0,1.33956,2.25083,1.54182,0,0,6.32887,10.1215,0,0,0,0,0,6.49671,0,30.3776,0,0,0,6.49671,36.8743,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27446,631.551,853.269,3.88327,89.9626,100,0.000205464,0.0054633,0.006288,0,-1.25182,0,2.28583,
12,18,18, 12/18 18,0,0.111921,3.67605,0,0,0,1.48805,2.25083,1.54182,0,0,5.27602,9.06866,0,0,0,0,0,8.21574,0,36.4532,0,0,0,8.21574,44.6689,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27864,631.551,853.269,3.8863,89.9626,100,0.000205624,0.0054633,0.006288,0,0,0,2.28903,
12,18,19, 12/18 19,0,0,3.67605,0,0,0,1.48805,2.25083,1.54182,0,0,5.16409,8.95674,0,0,0,0,0,11.9204,0,36.4532,0,0,0,11.9204,48.3735,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34717,631.551,853.269,3.89246,89.9626,100,0.00020595,0.0054633,0.006288,2.14e-05,0,0,2.34148,
